customer_id,recency,frequency,monetary,monetary_capped,total_quantity,unique_products,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,purchase_frequency_per_month,avg_quantity_per_order,monetary_per_order,product_diversity_ratio,r_score,f_score,m_score,rfm_score,rfm_segment,purchase_frequency_per_month_fixed,is_one_time_customer,cluster,business_segment,dbscan_cluster
14660,87,2,285.74,275.1956,228,24,9.524666666666668,2011-08-31 10:40:00,2011-09-14 11:34:00,14,4.0,114.0,142.87,0.0134303301622831,2,3,2,7,Medium Value,2.0,0,0,Regular Active Customers,0
14661,27,1,107.95,106.843,35,4,26.9875,2011-11-13 11:51:00,2011-11-13 11:51:00,0,30.0,35.0,107.95,0.0022383883603805,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
14662,29,4,741.37,713.286,578,143,4.722101910828026,2011-01-27 17:41:00,2011-11-11 12:13:00,287,0.4166666666666667,144.5,185.3425,0.0800223838836038,4,4,3,11,High Value,0.4166666666666667,0,0,Regular Active Customers,0
14664,20,2,636.24,626.443,465,78,6.492244897959184,2011-11-06 14:56:00,2011-11-20 10:59:00,13,4.285714285714286,232.5,318.12,0.0436485730274202,4,3,3,10,High Value,2.0,0,0,Regular Active Customers,0
14665,61,5,1835.7,1808.7775,740,63,20.39666666666667,2011-02-02 09:08:00,2011-10-10 09:14:00,250,0.597609561752988,148.0,367.14,0.0352546166759932,3,4,4,11,High Value,0.597609561752988,0,0,Regular Active Customers,0
14666,24,1,195.25,194.275,161,14,13.946428571428571,2011-11-15 12:57:00,2011-11-15 12:57:00,0,30.0,161.0,195.25,0.0078343592613318,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
14667,11,25,9175.04,8973.684000000001,5319,354,16.18172839506173,2010-12-06 13:13:00,2011-11-29 11:30:00,357,2.094972067039106,212.76,367.00160000000005,0.1980973698936765,5,5,5,15,Top Value,2.094972067039106,0,1,Loyal High-Value Customers,0
14669,242,3,1259.24,1250.138,770,158,7.58578313253012,2011-01-11 12:30:00,2011-04-12 11:43:00,90,0.989010989010989,256.6666666666667,419.7466666666666,0.0884163402350307,1,3,4,8,Medium Value,0.989010989010989,0,0,Regular Active Customers,0
14670,280,2,392.86,386.61,326,107,3.1939837398373987,2011-03-04 13:58:00,2011-03-04 14:13:00,0,60.0,163.0,196.43,0.059876888640179,1,3,2,6,Low Value,2.0,0,4,Dormant Low-Value Customers,0
14672,235,2,765.5500000000001,762.6999999999999,454,58,12.55,2011-01-07 15:48:00,2011-04-19 10:19:00,101,0.5882352941176471,227.0,382.775,0.0324566312255176,1,3,3,7,Medium Value,0.5882352941176471,0,0,Regular Active Customers,0
14673,3,5,1736.4,1714.062,1004,39,23.464864864864865,2010-12-07 12:49:00,2011-12-06 14:31:00,364,0.4109589041095891,200.8,347.28000000000003,0.0218242865137101,5,4,4,13,Top Value,0.4109589041095891,0,0,Regular Active Customers,0
14675,16,1,596.36,572.2255999999998,336,93,6.148041237113402,2011-11-23 12:58:00,2011-11-23 12:58:00,0,30.0,336.0,596.36,0.0520425293788472,4,1,3,8,Medium Value,1.0,1,3,New / One-Time Customers,0
14676,31,6,2548.24,2537.17,2500,29,60.67238095238096,2011-03-01 14:26:00,2011-11-08 13:29:00,251,0.7142857142857143,416.6666666666667,424.7066666666667,0.0162283156127588,4,5,5,14,Top Value,0.7142857142857143,0,0,Regular Active Customers,0
14680,25,16,28754.11,28607.90500000001,13476,73,111.45003875968992,2010-12-03 12:05:00,2011-11-14 16:59:00,346,1.38328530259366,842.25,1797.131875,0.0408505875769446,4,5,5,14,Top Value,1.38328530259366,0,1,Loyal High-Value Customers,0
14681,71,3,498.95,482.1499999999999,76,6,71.27857142857142,2011-05-12 10:45:00,2011-09-29 15:52:00,140,0.6382978723404255,25.33333333333333,166.31666666666666,0.0033575825405707,3,3,3,9,Medium Value,0.6382978723404255,0,0,Regular Active Customers,0
14682,188,2,52.0,51.896,80,1,26.0,2011-05-22 12:51:00,2011-06-05 12:12:00,13,4.285714285714286,40.0,26.0,0.0005595970900951,1,3,1,5,Low Value,2.0,0,0,Regular Active Customers,0
14684,26,5,1201.51,1127.948,821,231,3.080794871794872,2010-12-12 12:44:00,2011-11-14 11:33:00,336,0.4451038575667656,164.2,240.302,0.1292669278119753,4,4,4,12,High Value,0.4451038575667656,0,1,Loyal High-Value Customers,0
14687,107,1,628.38,625.8263999999999,470,15,41.892,2011-08-25 11:59:00,2011-08-25 11:59:00,0,30.0,470.0,628.38,0.0083939563514269,2,1,3,6,Low Value,1.0,1,3,New / One-Time Customers,0
14688,8,21,5579.1,5451.56,3584,148,17.219444444444445,2010-12-01 09:37:00,2011-12-02 12:26:00,366,1.7166212534059946,170.66666666666666,265.6714285714286,0.0828203693340794,5,5,5,15,Top Value,1.7166212534059946,0,1,Loyal High-Value Customers,0
14689,209,1,112.8,110.424,76,13,8.676923076923078,2011-05-15 11:22:00,2011-05-15 11:22:00,0,30.0,76.0,112.8,0.0072747621712367,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14690,44,2,355.05,353.5507,167,40,7.396875,2011-07-11 11:58:00,2011-10-26 15:39:00,107,0.5555555555555556,83.5,177.525,0.0223838836038052,3,3,2,8,Medium Value,0.5555555555555556,0,0,Regular Active Customers,0
14691,31,5,2114.33,2095.542,707,50,29.779295774647885,2011-05-11 09:55:00,2011-11-09 12:30:00,182,0.819672131147541,141.4,422.866,0.0279798545047565,4,4,5,13,Top Value,0.819672131147541,0,0,Regular Active Customers,0
14692,137,4,591.55,591.1480000000001,265,53,8.699264705882353,2011-01-21 13:47:00,2011-07-25 15:08:00,185,0.6451612903225806,66.25,147.8875,0.0296586457750419,2,4,3,9,Medium Value,0.6451612903225806,0,0,Regular Active Customers,0
14693,265,1,172.9,165.0075,34,8,21.6125,2011-03-20 12:50:00,2011-03-20 12:50:00,0,30.0,34.0,172.9,0.004476776720761,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14696,4,7,2078.95,2069.09,1630,117,15.991923076923076,2010-12-01 15:37:00,2011-12-05 13:43:00,368,0.5691056910569106,232.8571428571429,296.99285714285713,0.0654728595411303,5,5,5,15,Top Value,0.5691056910569106,0,0,Regular Active Customers,0
14697,218,2,188.61,183.5195999999999,181,22,8.57318181818182,2011-05-05 15:29:00,2011-05-05 15:39:00,0,60.0,90.5,94.305,0.0123111359820928,1,3,1,5,Low Value,2.0,0,0,Regular Active Customers,0
14698,2,5,1217.27,1203.359,602,148,6.08635,2011-10-19 12:54:00,2011-12-08 12:26:00,49,3.0,120.4,243.454,0.0828203693340794,5,4,4,13,Top Value,3.0,0,1,Loyal High-Value Customers,0
14699,214,1,109.13,109.09640000000002,77,8,13.64125,2011-05-09 14:54:00,2011-05-09 14:54:00,0,30.0,77.0,109.13,0.004476776720761,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14700,32,3,2195.1,2191.4999999999995,1314,80,19.599107142857143,2011-04-15 13:16:00,2011-11-07 14:40:00,206,0.4347826086956521,438.0,731.6999999999999,0.0447677672076105,4,3,5,12,High Value,0.4347826086956521,0,0,Regular Active Customers,0
14701,11,9,2526.09,2205.3496000000005,921,268,7.725045871559633,2011-01-27 12:40:00,2011-11-29 12:38:00,305,0.8823529411764707,102.33333333333331,280.6766666666667,0.1499720201454952,5,5,5,15,Top Value,0.8823529411764707,0,1,Loyal High-Value Customers,0
14702,1,17,3251.79,3208.044,1439,196,9.508157894736842,2010-12-09 19:23:00,2011-12-08 19:29:00,364,1.3972602739726028,84.6470588235294,191.28176470588235,0.1096810296586457,5,5,5,15,Top Value,1.3972602739726028,0,1,Loyal High-Value Customers,0
14703,15,1,318.17,318.107,183,22,14.462272727272728,2011-11-25 09:23:00,2011-11-25 09:23:00,0,30.0,183.0,318.17,0.0123111359820928,4,1,2,7,Medium Value,1.0,1,3,New / One-Time Customers,0
14704,11,9,1493.96,1475.152,1043,288,3.801424936386769,2011-06-12 13:59:00,2011-11-28 12:51:00,168,1.5976331360946745,115.88888888888889,165.99555555555557,0.1611639619473978,5,5,4,14,Top Value,1.5976331360946745,0,1,Loyal High-Value Customers,0
14705,199,1,179.0,179.0,100,1,179.0,2011-05-25 12:39:00,2011-05-25 12:39:00,0,30.0,100.0,179.0,0.0005595970900951,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14708,3,3,1126.37,1119.7604,621,25,40.227500000000006,2010-12-06 12:23:00,2011-12-07 08:21:00,365,0.2459016393442623,207.0,375.4566666666667,0.0139899272523782,5,3,4,12,High Value,0.2459016393442623,0,0,Regular Active Customers,0
14709,15,13,4921.04,4881.52,2484,71,25.10734693877551,2010-12-16 13:43:00,2011-11-24 15:41:00,343,1.1337209302325582,191.07692307692307,378.5415384615384,0.0397313933967543,4,5,5,14,Top Value,1.1337209302325582,0,0,Regular Active Customers,0
14710,14,4,599.48,594.73,375,124,4.4079411764705885,2011-10-11 13:49:00,2011-11-25 14:53:00,45,2.608695652173913,93.75,149.87,0.0693900391717963,4,4,3,11,High Value,2.608695652173913,0,0,Regular Active Customers,0
14711,10,11,2839.62,2609.62,966,221,8.230782608695652,2011-03-22 13:32:00,2011-11-29 14:58:00,252,1.3043478260869563,87.81818181818181,258.1472727272727,0.123670956911024,5,5,5,15,Top Value,1.3043478260869563,0,1,Loyal High-Value Customers,0
14712,29,3,917.07,917.07,315,21,36.6828,2011-08-19 13:33:00,2011-11-10 12:59:00,82,1.0843373493975903,105.0,305.69,0.0117515388919977,4,3,3,10,High Value,1.0843373493975903,0,0,Regular Active Customers,0
14713,9,11,2662.2,2529.3,1613,146,7.876331360946745,2010-12-09 18:58:00,2011-11-30 16:26:00,355,0.9269662921348314,146.63636363636363,242.0181818181818,0.0817011751538892,5,5,5,15,Top Value,0.9269662921348314,0,1,Loyal High-Value Customers,0
14714,24,1,160.19,154.72340000000003,229,10,16.019,2011-11-15 13:07:00,2011-11-15 13:07:00,0,30.0,229.0,160.19,0.0055959709009513,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
14715,25,4,867.38,859.0500000000001,521,60,12.21661971830986,2011-01-12 13:27:00,2011-11-15 12:10:00,306,0.3908794788273615,130.25,216.845,0.0335758254057078,4,4,3,11,High Value,0.3908794788273615,0,0,Regular Active Customers,0
14716,43,2,307.51,292.46,495,46,6.029607843137255,2011-07-14 12:42:00,2011-10-27 17:29:00,105,0.5660377358490566,247.5,153.755,0.025741466144376,3,3,2,8,Medium Value,0.5660377358490566,0,0,Regular Active Customers,0
14719,2,5,1581.84,1581.84,1025,177,6.731234042553191,2011-04-04 14:17:00,2011-12-08 12:43:00,247,0.6048387096774193,205.0,316.368,0.0990486849468382,5,4,4,13,Top Value,0.6048387096774193,0,1,Loyal High-Value Customers,0
14720,6,3,663.81,653.6580000000001,219,34,17.94081081081081,2011-08-05 12:06:00,2011-12-04 12:02:00,120,0.7438016528925621,73.0,221.27,0.0190263010632344,5,3,3,11,High Value,0.7438016528925621,0,0,Regular Active Customers,0
14722,147,1,180.42,177.59849999999997,118,28,6.4435714285714285,2011-07-15 14:58:00,2011-07-15 14:58:00,0,30.0,118.0,180.42,0.0156687185226636,2,1,1,4,Low Value,1.0,1,3,New / One-Time Customers,0
14723,10,6,1122.36,1100.5609999999997,673,193,4.333436293436293,2010-12-03 14:18:00,2011-11-29 15:23:00,361,0.4972375690607735,112.16666666666669,187.06,0.1080022383883603,5,5,4,14,Top Value,0.4972375690607735,0,1,Loyal High-Value Customers,0
14725,25,1,655.58,639.2500000000001,588,45,13.948510638297874,2011-11-15 12:42:00,2011-11-15 12:42:00,0,30.0,588.0,655.58,0.0251818690542809,4,1,3,8,Medium Value,1.0,1,3,New / One-Time Customers,0
14727,274,1,268.58,268.58000000000004,62,10,26.858,2011-03-10 14:45:00,2011-03-10 14:45:00,0,30.0,62.0,268.58,0.0055959709009513,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14729,374,1,313.49,309.15000000000003,197,69,4.415352112676056,2010-12-01 12:43:00,2010-12-01 12:43:00,0,30.0,197.0,313.49,0.038612199216564,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14730,1,8,1897.57,1841.395,1078,317,4.107294372294372,2011-03-08 12:49:00,2011-12-08 14:39:00,275,0.8695652173913044,134.75,237.19625,0.1773922775601566,5,5,4,14,Top Value,0.8695652173913044,0,1,Loyal High-Value Customers,0
14731,47,3,380.02,379.36,256,38,8.444888888888888,2011-05-11 13:06:00,2011-10-23 15:54:00,165,0.5421686746987951,85.33333333333333,126.67333333333332,0.0212646894236149,3,3,2,8,Medium Value,0.5421686746987951,0,0,Regular Active Customers,0
14732,8,8,2702.49,2644.1939999999995,1405,105,18.38428571428572,2011-01-04 14:40:00,2011-12-01 14:34:00,330,0.7250755287009063,175.625,337.81125000000003,0.0587576944599888,5,5,5,15,Top Value,0.7250755287009063,0,0,Regular Active Customers,0
14733,16,12,9585.91,9482.422000000002,3764,102,47.455,2010-12-07 11:30:00,2011-11-23 15:39:00,351,1.0227272727272727,313.6666666666667,798.8258333333333,0.0570789031897034,4,5,5,14,Top Value,1.0227272727272727,0,0,Regular Active Customers,0
14735,4,32,6065.6900000000005,6033.725600000001,2264,99,31.26644329896908,2010-12-16 16:05:00,2011-12-06 12:09:00,354,2.704225352112676,70.75,189.5528125,0.055400111919418,5,5,5,15,Top Value,2.704225352112676,0,1,Loyal High-Value Customers,0
14737,4,3,1164.55,1158.278,345,15,68.50294117647059,2010-12-21 13:49:00,2011-12-06 10:16:00,349,0.2571428571428572,115.0,388.1833333333333,0.0083939563514269,5,3,4,12,High Value,0.2571428571428572,0,0,Regular Active Customers,0
14738,43,7,1314.45,1299.822,601,39,24.34166666666667,2011-01-27 14:10:00,2011-10-28 08:56:00,273,0.7664233576642336,85.85714285714286,187.77857142857144,0.0218242865137101,3,5,4,12,High Value,0.7664233576642336,0,0,Regular Active Customers,0
14739,4,7,3902.28,3889.536,3820,47,65.038,2010-12-07 14:58:00,2011-12-05 16:54:00,363,0.576923076923077,545.7142857142857,557.4685714285714,0.0263010632344711,5,5,5,15,Top Value,0.576923076923077,0,0,Regular Active Customers,0
14740,197,3,1448.21,1414.946,735,85,16.272022471910113,2011-03-01 08:35:00,2011-05-26 18:17:00,86,1.0344827586206895,245.0,482.7366666666667,0.0475657526580861,1,3,4,8,Medium Value,1.0344827586206895,0,0,Regular Active Customers,0
14741,12,6,1400.34,1389.1170000000002,841,35,23.734576271186445,2010-12-02 08:43:00,2011-11-28 08:48:00,361,0.4972375690607735,140.16666666666666,233.39,0.0195858981533296,5,5,4,14,Top Value,0.4972375690607735,0,0,Regular Active Customers,0
14744,16,7,1099.98,1099.98,627,21,42.30692307692308,2010-12-08 10:21:00,2011-11-23 12:51:00,350,0.5982905982905983,89.57142857142857,157.14,0.0117515388919977,4,5,4,13,Top Value,0.5982905982905983,0,0,Regular Active Customers,0
14745,113,5,1220.26,1199.044,1038,46,17.684927536231886,2011-02-27 15:25:00,2011-08-19 10:05:00,172,0.8670520231213873,207.6,244.052,0.025741466144376,2,4,4,10,High Value,0.8670520231213873,0,0,Regular Active Customers,0
14747,249,1,328.2,327.5115,84,18,18.23333333333333,2011-04-04 14:09:00,2011-04-04 14:09:00,0,30.0,84.0,328.2,0.0100727476217123,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14748,29,5,1415.75,1413.11,1223,87,15.907303370786517,2010-12-06 10:19:00,2011-11-10 18:33:00,339,0.4411764705882353,244.6,283.15,0.0486849468382764,4,4,4,12,High Value,0.4411764705882353,0,0,Regular Active Customers,0
14752,44,1,389.64,383.664,260,5,77.92800000000001,2011-10-27 11:55:00,2011-10-27 11:55:00,0,30.0,260.0,389.64,0.0027979854504756,3,1,2,6,Low Value,1.0,1,3,New / One-Time Customers,0
14753,87,1,563.15,560.0614999999999,211,30,18.771666666666665,2011-09-13 14:50:00,2011-09-13 14:50:00,0,30.0,211.0,563.15,0.0167879127028539,2,1,3,6,Low Value,1.0,1,3,New / One-Time Customers,0
14754,45,2,638.05,635.77,486,38,15.562195121951218,2011-02-17 12:21:00,2011-10-26 12:01:00,250,0.2390438247011952,243.0,319.025,0.0212646894236149,3,3,3,9,Medium Value,0.2390438247011952,0,0,Regular Active Customers,0
14755,10,11,5010.28,5003.853999999999,2219,128,21.320340425531917,2011-01-09 14:02:00,2011-11-30 11:24:00,324,1.015384615384615,201.72727272727272,455.48,0.0716284275321768,5,5,5,15,Top Value,1.015384615384615,0,1,Loyal High-Value Customers,0
14756,15,1,738.96,738.9599999999998,416,38,19.446315789473687,2011-11-24 18:13:00,2011-11-24 18:13:00,0,30.0,416.0,738.96,0.0212646894236149,4,1,3,8,Medium Value,1.0,1,3,New / One-Time Customers,0
14757,75,1,420.5,420.50000000000006,160,19,22.13157894736842,2011-09-25 14:36:00,2011-09-25 14:36:00,0,30.0,160.0,420.5,0.0106323447118074,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
14758,145,4,1484.06,1477.1999999999998,419,54,20.90225352112676,2011-03-25 12:10:00,2011-07-18 08:21:00,114,1.0434782608695652,104.75,371.015,0.0302182428651371,2,4,4,10,High Value,1.0434782608695652,0,0,Regular Active Customers,0
14759,5,3,1625.97,1624.4163999999998,569,92,15.940882352941175,2011-04-21 10:55:00,2011-12-05 12:03:00,228,0.3930131004366812,189.66666666666663,541.99,0.0514829322887521,5,3,4,12,High Value,0.3930131004366812,0,0,Regular Active Customers,0
14760,297,1,89.2,89.04,40,5,17.84,2011-02-15 16:27:00,2011-02-15 16:27:00,0,30.0,40.0,89.2,0.0027979854504756,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14761,59,2,255.9,255.48,118,11,23.263636363636365,2011-01-09 12:03:00,2011-10-12 12:10:00,276,0.2166064981949458,59.0,127.95,0.0061555679910464,3,3,2,8,Medium Value,0.2166064981949458,0,0,Regular Active Customers,0
14762,264,1,300.52,299.92,341,21,14.310476190476187,2011-03-21 08:20:00,2011-03-21 08:20:00,0,30.0,341.0,300.52,0.0117515388919977,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14764,47,1,278.3,277.22,190,6,46.38333333333333,2011-10-24 11:54:00,2011-10-24 11:54:00,0,30.0,190.0,278.3,0.0033575825405707,3,1,2,6,Low Value,1.0,1,3,New / One-Time Customers,0
14765,29,3,254.11,251.507,135,38,6.515641025641026,2011-06-16 19:49:00,2011-11-10 19:53:00,147,0.6081081081081081,45.0,84.70333333333333,0.0212646894236149,4,3,2,9,Medium Value,0.6081081081081081,0,0,Regular Active Customers,0
14766,8,6,2473.37,2466.882,1349,111,18.321259259259257,2010-12-08 15:33:00,2011-12-01 16:05:00,358,0.5013927576601671,224.83333333333331,412.2283333333333,0.0621152770005596,5,5,5,15,Top Value,0.5013927576601671,0,0,Regular Active Customers,0
14768,17,2,192.6,192.348,52,4,38.52,2011-08-04 13:25:00,2011-11-22 12:54:00,109,0.5454545454545455,26.0,96.3,0.0022383883603805,4,3,1,8,Medium Value,0.5454545454545455,0,0,Regular Active Customers,0
14769,3,8,10416.98,10216.310400000002,7239,718,9.808832391713748,2010-12-17 11:40:00,2011-12-07 10:24:00,354,0.676056338028169,904.875,1302.1225,0.4017907106883044,5,5,5,15,Top Value,0.676056338028169,0,1,Loyal High-Value Customers,0
14770,232,2,876.4200000000001,874.5840000000001,490,49,16.85423076923077,2011-01-20 15:00:00,2011-04-21 14:21:00,90,0.6593406593406593,245.0,438.21,0.0274202574146614,1,3,3,7,Medium Value,0.6593406593406593,0,0,Regular Active Customers,0
14772,112,1,139.26,138.6552,82,9,15.473333333333333,2011-08-19 15:04:00,2011-08-19 15:04:00,0,30.0,82.0,139.26,0.0050363738108561,2,1,1,4,Low Value,1.0,1,3,New / One-Time Customers,0
14775,58,3,1011.9,1011.8999999999996,1174,57,16.865,2010-12-02 16:38:00,2011-10-12 15:27:00,313,0.286624203821656,391.3333333333333,337.3,0.0318970341354225,3,3,4,10,High Value,0.286624203821656,0,0,Regular Active Customers,0
14776,51,11,2538.3,2504.028,3134,44,21.694871794871798,2011-01-31 13:17:00,2011-10-19 15:34:00,261,1.2595419847328246,284.90909090909093,230.75454545454545,0.0246222719641857,3,5,5,13,Top Value,1.2595419847328246,0,0,Regular Active Customers,0
14778,127,2,730.86,729.8399999999999,306,34,20.881714285714285,2011-02-04 11:43:00,2011-08-04 15:23:00,181,0.3296703296703296,153.0,365.43,0.0190263010632344,2,3,3,8,Medium Value,0.3296703296703296,0,0,Regular Active Customers,0
14779,281,3,386.15,383.67,84,40,9.418292682926827,2011-01-20 12:04:00,2011-03-04 12:42:00,43,2.0454545454545454,28.0,128.71666666666667,0.0223838836038052,1,3,2,6,Low Value,2.0454545454545454,0,4,Dormant Low-Value Customers,0
14780,55,2,447.68,446.393,310,26,16.58074074074074,2011-09-21 15:15:00,2011-10-16 12:46:00,24,2.4,155.0,223.84,0.0145495243424734,3,3,2,8,Medium Value,2.0,0,0,Regular Active Customers,0
14782,320,1,200.1,197.37,114,6,33.35,2011-01-24 11:12:00,2011-01-24 11:12:00,0,30.0,114.0,200.1,0.0033575825405707,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14784,26,2,289.99,289.9046000000001,237,15,19.332666666666668,2011-01-20 09:25:00,2011-11-13 13:30:00,297,0.2013422818791946,118.5,144.995,0.0083939563514269,4,3,2,9,Medium Value,0.2013422818791946,0,0,Regular Active Customers,0
14785,10,2,77.4,77.2416,84,2,25.8,2011-11-24 13:40:00,2011-11-29 13:21:00,4,12.0,42.0,38.7,0.0011191941801902,5,3,1,9,Medium Value,2.0,0,0,Regular Active Customers,0
14788,7,2,679.44,678.7004999999998,421,26,22.648000000000003,2011-11-13 15:52:00,2011-12-02 17:06:00,19,3.0,210.5,339.72,0.0145495243424734,5,3,3,11,High Value,2.0,0,0,Regular Active Customers,0
14789,29,1,197.64,196.23,116,6,32.94,2011-11-11 08:59:00,2011-11-11 08:59:00,0,30.0,116.0,197.64,0.0033575825405707,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
14790,17,4,745.06,722.7399999999999,699,30,16.19695652173913,2011-03-31 11:49:00,2011-11-23 09:28:00,236,0.5063291139240506,174.75,186.265,0.0167879127028539,4,4,3,11,High Value,0.5063291139240506,0,0,Regular Active Customers,0
14792,64,1,6.2,6.1770000000000005,2,2,3.1,2011-10-07 09:19:00,2011-10-07 09:19:00,0,30.0,2.0,6.2,0.0011191941801902,3,1,1,5,Low Value,1.0,1,3,New / One-Time Customers,0
14793,21,1,228.99,228.639,91,14,16.356428571428573,2011-11-18 14:50:00,2011-11-18 14:50:00,0,30.0,91.0,228.99,0.0078343592613318,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
14794,3,7,1319.91,1309.008,673,68,16.498875,2011-01-09 16:11:00,2011-12-07 10:11:00,331,0.6325301204819277,96.14285714285714,188.55857142857144,0.0380526021264689,5,5,4,14,Top Value,0.6325301204819277,0,0,Regular Active Customers,0
14795,166,1,131.45000000000002,131.0525,17,6,21.90833333333333,2011-06-26 13:04:00,2011-06-26 13:04:00,0,30.0,17.0,131.45000000000002,0.0033575825405707,2,1,1,4,Low Value,1.0,1,3,New / One-Time Customers,0
14796,1,17,7975.49,7719.665200000001,5995,403,7.045485865724381,2010-12-08 10:40:00,2011-12-08 15:31:00,365,1.3934426229508197,352.6470588235294,469.1464705882353,0.225517627308338,5,5,5,15,Top Value,1.3934426229508197,0,1,Loyal High-Value Customers,0
14798,53,3,173.74,173.223,150,11,14.478333333333332,2011-02-02 15:26:00,2011-10-18 10:58:00,257,0.3488372093023256,50.0,57.91333333333333,0.0061555679910464,3,3,1,7,Medium Value,0.3488372093023256,0,0,Regular Active Customers,0
14799,51,1,157.7,157.70000000000002,146,13,12.13076923076923,2011-10-19 16:16:00,2011-10-19 16:16:00,0,30.0,146.0,157.7,0.0072747621712367,3,1,1,5,Low Value,1.0,1,3,New / One-Time Customers,0
14800,48,12,4331.79,4204.59,3644,246,11.310156657963446,2010-12-05 11:10:00,2011-10-23 12:46:00,322,1.1145510835913313,303.6666666666667,360.9825,0.1376608841634023,3,5,5,13,Top Value,1.1145510835913313,0,1,Loyal High-Value Customers,0
14801,61,1,189.34,188.78,173,56,3.3217543859649123,2011-10-09 15:24:00,2011-10-09 15:24:00,0,30.0,173.0,189.34,0.0313374370453273,3,1,1,5,Low Value,1.0,1,3,New / One-Time Customers,0
14803,162,3,845.5500000000001,822.8460000000001,370,35,19.217045454545456,2011-02-20 13:21:00,2011-06-30 13:58:00,130,0.6870229007633588,123.33333333333331,281.85,0.0195858981533296,2,3,3,8,Medium Value,0.6870229007633588,0,0,Regular Active Customers,0
14804,9,1,353.27,352.09849999999994,121,12,29.439166666666665,2011-12-01 11:20:00,2011-12-01 11:20:00,0,30.0,121.0,353.27,0.0067151650811415,5,1,2,8,Medium Value,1.0,1,3,New / One-Time Customers,0
14805,15,4,546.4,533.1025,114,30,11.878260869565215,2011-01-30 10:43:00,2011-11-24 16:20:00,298,0.4013377926421405,28.5,136.6,0.0167879127028539,4,4,3,11,High Value,0.4013377926421405,0,0,Regular Active Customers,0
14806,75,1,193.39,192.97,330,11,17.580909090909092,2011-09-25 15:32:00,2011-09-25 15:32:00,0,30.0,330.0,193.39,0.0061555679910464,2,1,1,4,Low Value,1.0,1,3,New / One-Time Customers,0
14808,40,8,2718.6,2648.8979999999992,2120,176,11.768831168831168,2011-06-20 12:53:00,2011-10-31 12:21:00,132,1.8045112781954888,265.0,339.825,0.0984890878567431,3,5,5,13,Top Value,1.8045112781954888,0,1,Loyal High-Value Customers,0
14810,41,11,2085.33,2064.1156,1015,106,8.209960629921259,2010-12-05 12:08:00,2011-10-30 11:19:00,328,1.0030395136778116,92.27272727272728,189.57545454545453,0.0593172915500839,3,5,5,13,Top Value,1.0030395136778116,0,0,Regular Active Customers,0
14813,370,2,152.88,148.67999999999998,66,25,5.271724137931034,2010-12-05 11:54:00,2010-12-05 11:57:00,0,60.0,33.0,76.44,0.0139899272523782,1,3,1,5,Low Value,2.0,0,4,Dormant Low-Value Customers,0
14815,37,2,778.5,777.1272,744,53,14.68867924528302,2011-10-03 11:36:00,2011-11-03 11:36:00,31,1.875,372.0,389.25,0.0296586457750419,3,3,3,9,Medium Value,1.875,0,0,Regular Active Customers,0
14816,197,1,271.85,271.85,5,4,67.9625,2011-05-26 13:16:00,2011-05-26 13:16:00,0,30.0,5.0,271.85,0.0022383883603805,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
14817,200,2,1110.34,1110.34,655,52,17.624444444444443,2011-03-07 13:51:00,2011-05-23 13:35:00,76,0.7792207792207791,327.5,555.17,0.0290990486849468,1,3,4,8,Medium Value,0.7792207792207791,0,0,Regular Active Customers,0
14818,74,3,657.8,657.8,324,41,13.704166666666666,2011-03-31 12:28:00,2011-09-27 11:01:00,179,0.5,108.0,219.26666666666665,0.0229434806939003,2,3,3,8,Medium Value,0.5,0,0,Regular Active Customers,0
14819,64,2,272.07,271.35,109,13,20.928461538461537,2011-05-31 13:50:00,2011-10-06 13:41:00,127,0.46875,54.5,136.035,0.0072747621712367,3,3,2,8,Medium Value,0.46875,0,0,Regular Active Customers,0
14820,21,4,507.29,507.29,253,24,17.492758620689656,2011-06-19 14:56:00,2011-11-18 15:41:00,152,0.7843137254901962,63.25,126.8225,0.0134303301622831,4,4,3,11,High Value,0.7843137254901962,0,0,Regular Active Customers,0
