stock_code,description,total_quantity_sold,total_revenue,total_revenue_capped,total_orders,unique_customers,avg_unit_price,avg_quantity_per_order,first_sale_date,last_sale_date,product_active_days,avg_daily_quantity_sold,revenue_per_order
21579,lolita  design  cotton tote bag,176,409.72,409.72,50,30,2.574,3.52,2010-12-01 14:05:00,2011-12-06 12:19:00,369,0.4756756756756757,8.1944
22051,blue scandinavian paisley wrap,975,409.5,409.5,39,36,0.42,25.0,2010-12-08 10:45:00,2011-11-24 17:06:00,351,2.7698863636363638,10.5
85203,hanging wood and felt butterfly,895,408.99,408.99,127,45,0.5677272727272727,6.78030303030303,2010-12-03 11:36:00,2011-12-05 15:59:00,367,2.432065217391304,3.2203937007874015
16219,house shape pencil sharpener,3048,407.71999999999997,407.71999999999997,100,41,0.5172,30.48,2010-12-07 15:28:00,2011-12-08 09:20:00,365,8.327868852459016,4.0771999999999995
84821,danish rose deluxe coaster,935,407.15,407.15,40,35,0.614390243902439,22.804878048780488,2010-12-10 11:19:00,2011-12-08 15:54:00,363,2.568681318681319,10.178749999999999
35964,folkart clip on stars,783,404.08,404.08,100,34,0.8463366336633662,7.752475247524752,2010-12-01 17:06:00,2011-12-09 10:03:00,372,2.099195710455764,4.0408
22406,money box kings choice design,346,403.46,403.46,84,49,1.5136904761904764,4.119047619047619,2010-12-02 16:38:00,2011-12-08 15:31:00,370,0.9326145552560647,4.803095238095238
22510,gingham babushka doorstop,210,402.74,402.74,42,34,2.394285714285714,5.0,2010-12-08 13:03:00,2011-12-08 13:47:00,365,0.5737704918032787,9.58904761904762
22134,mini ladle love heart red,865,401.18,401.18,153,28,0.6414285714285715,5.616883116883117,2010-12-23 13:26:00,2011-12-09 10:03:00,350,2.4643874643874644,2.6220915032679737
23339,egg frying pan blue,173,400.84000000000003,400.84000000000003,76,43,2.511578947368421,2.276315789473684,2011-06-13 16:33:00,2011-12-08 16:30:00,177,0.9719101123595506,5.27421052631579
23576,snack tray red vintage doily,198,400.03999999999996,400.03999999999996,37,28,2.4010526315789473,5.2105263157894735,2011-11-27 12:13:00,2011-12-08 18:03:00,11,16.5,10.811891891891891
23429,red retro kitchen wall clock,47,400.01,400.01,23,19,8.887391304347826,2.0434782608695654,2011-11-21 10:35:00,2011-12-09 08:48:00,17,2.611111111111111,17.391739130434782
23039,t-light holder silver heart handle,199,399.71,399.71,28,22,2.3906896551724137,6.862068965517241,2011-06-19 10:35:00,2011-12-05 09:15:00,168,1.1775147928994083,14.275357142857143
22345,party pizza dish blue polkadot,1117,399.05,399.05,71,29,0.5980821917808219,15.301369863013699,2010-12-01 14:32:00,2011-12-08 18:15:00,372,2.994638069705094,5.620422535211268
23466,tuscan villa dovecote bird feeder,43,399.03,399.03,23,17,10.403478260869566,1.8695652173913044,2011-10-09 16:05:00,2011-12-08 16:30:00,60,0.7049180327868853,17.34913043478261
37476,condiment tray 4 bowls and 4 spoons,37,399.02,399.02,26,9,11.486666666666666,1.3703703703703705,2010-12-01 14:32:00,2011-10-20 15:57:00,323,0.11419753086419752,15.346923076923076
21131,gold standing gnome,106,398.02,398.02,28,11,5.6049999999999995,3.7857142857142856,2010-12-10 10:49:00,2011-12-06 14:23:00,361,0.292817679558011,14.215
22287,"decoration , wobbly chicken, metal",234,397.72,397.72,35,27,1.9820000000000002,6.685714285714286,2010-12-10 14:59:00,2011-04-01 14:45:00,111,2.0892857142857144,11.363428571428573
18007,essential balm 3.5g tin in envelope,5884,395.61,388.05,30,15,0.27483870967741936,189.80645161290323,2010-12-06 10:18:00,2011-07-20 16:12:00,226,25.920704845814978,13.187000000000001
23484,heart trellis triple t-light holder,129,395.11,395.11,30,20,3.8125806451612902,4.161290322580645,2011-10-04 16:33:00,2011-12-08 16:30:00,64,1.9846153846153847,13.170333333333334
23661,milk maids mug,219,393.59000000000003,393.59000000000003,33,23,2.2335294117647058,6.4411764705882355,2011-10-13 13:43:00,2011-12-09 10:03:00,56,3.8421052631578947,11.926969696969698
22048,birthday banquet gift wrap,975,393.5,393.5,32,32,0.4175,30.46875,2010-12-08 10:38:00,2011-12-05 15:51:00,362,2.6859504132231407,12.296875
20867,pink rose fabric mirror,331,393.46999999999997,393.46999999999997,62,23,1.3503225806451613,5.338709677419355,2010-12-01 13:51:00,2011-12-06 12:21:00,369,0.8945945945945946,6.346290322580645
47421,assorted colour lizard suction hook,994,393.0,393.0,55,16,0.4160655737704918,16.295081967213115,2010-12-01 13:04:00,2011-12-08 12:07:00,371,2.672043010752688,7.1454545454545455
90200B,black sweetheart bracelet,93,392.83,392.83,47,18,4.204893617021276,1.9787234042553192,2010-12-01 12:23:00,2011-12-08 09:28:00,371,0.25,8.358085106382978
23150,ivory sweetheart soap dish,148,390.75,390.75,49,33,2.9436734693877553,3.020408163265306,2011-04-21 10:19:00,2011-12-05 17:28:00,228,0.6462882096069869,7.974489795918367
85232A,set/3 polkadot stacking tins,78,389.55,389.55,29,22,5.624137931034483,2.689655172413793,2010-12-17 14:54:00,2011-06-06 16:41:00,171,0.45348837209302323,13.432758620689656
84826,asstd design 3d paper stickers,1162,389.38,389.38,31,28,0.5578787878787879,35.21212121212121,2010-12-02 10:27:00,2011-12-07 13:35:00,370,3.1320754716981134,12.560645161290322
21373,mirrored wall art snowflakes,512,389.04,389.04,47,41,0.8572340425531915,10.893617021276595,2011-06-07 10:44:00,2011-12-07 15:07:00,183,2.782608695652174,8.27744680851064
23337,egg frying pan mint,180,388.75,388.75,69,49,2.287971014492754,2.608695652173913,2011-06-13 16:33:00,2011-12-08 16:30:00,177,1.0112359550561798,5.634057971014493
35095A,blue victorian fabric oval box,925,388.57,388.57,100,29,0.6903,9.25,2010-12-01 14:32:00,2011-12-09 10:03:00,372,2.479892761394102,3.8857
84974,s/2 zinc heart design planters,39,388.04999999999995,388.04999999999995,28,26,9.95,1.3928571428571428,2011-01-26 17:27:00,2011-11-01 12:25:00,278,0.13978494623655913,13.858928571428569
22256,felt farm animal chicken,286,387.9,387.9,50,32,1.6088235294117645,5.607843137254902,2010-12-05 11:49:00,2011-09-07 16:48:00,276,1.032490974729242,7.757999999999999
23103,bell heart decoration,252,387.0,361.8,9,9,1.6277777777777775,28.0,2011-05-11 12:44:00,2011-09-12 09:41:00,123,2.032258064516129,43.0
21879,hearts gift tape,1176,385.47,385.47,94,52,0.5863157894736841,12.378947368421052,2010-12-01 14:32:00,2011-12-09 10:03:00,372,3.1528150134048256,4.100744680851064
21881,cute cats tape,1102,383.11,383.11,79,37,0.6788607594936709,13.949367088607595,2010-12-02 10:27:00,2011-12-08 10:53:00,371,2.9623655913978495,4.849493670886076
20854,blue patch purse pink heart,242,383.02,383.02,41,16,1.685609756097561,5.902439024390244,2010-12-01 14:32:00,2011-02-20 12:01:00,80,2.9876543209876543,9.341951219512195
21197,multicolour  confetti in tube,284,382.96,382.96,27,13,1.6192592592592592,10.518518518518519,2010-12-01 12:49:00,2011-12-02 10:22:00,365,0.7759562841530054,14.183703703703703
23116,vegetable garden chopping board,76,382.44,382.44,22,17,6.240909090909091,3.4545454545454546,2011-09-30 15:04:00,2011-12-05 14:39:00,65,1.1515151515151516,17.383636363636363
84919,blue cushion cover with flower,58,381.78000000000003,381.78000000000003,29,9,6.534827586206896,2.0,2011-01-30 14:36:00,2011-09-21 15:22:00,234,0.24680851063829787,13.164827586206897
71053,white moroccan metal lantern,69,381.55,381.55,26,9,6.704615384615384,2.6538461538461537,2011-11-18 15:59:00,2011-12-09 10:26:00,20,3.2857142857142856,14.675
22346,party pizza dish green polkadot,1034,381.09,381.09,59,23,0.5978333333333333,17.233333333333334,2010-12-05 15:21:00,2011-12-08 18:15:00,368,2.8021680216802167,6.459152542372881
85179A,green bitty light chain,193,380.79,380.79,59,15,2.8252542372881355,3.2711864406779663,2010-12-05 12:53:00,2011-12-09 10:03:00,368,0.5230352303523035,6.45406779661017
21562,hawaiian grass skirt,324,380.36,380.36,28,20,1.4353571428571428,11.571428571428571,2010-12-10 09:33:00,2011-11-21 12:53:00,346,0.9337175792507204,13.584285714285715
16045,popart wooden pencils asst,8900,380.0,380.0,68,61,0.043478260869565216,128.9855072463768,2010-12-22 14:28:00,2011-12-05 12:08:00,347,25.57471264367816,5.588235294117647
46776D,woven sunset cushion cover,89,378.29,378.29,37,3,4.200810810810811,2.4054054054054053,2010-12-10 14:59:00,2011-12-09 10:03:00,363,0.2445054945054945,10.224054054054054
90161B,ant copper turq boudicca bracelet,76,377.88,377.88,37,10,4.984594594594594,2.054054054054054,2010-12-01 17:06:00,2011-12-08 09:28:00,371,0.20430107526881722,10.212972972972972
21243,pink polkadot plate,220,377.56,377.56,25,18,2.1284,8.8,2011-11-07 15:33:00,2011-12-08 16:30:00,31,6.875,15.1024
21051,ribbons purse,192,377.2,377.2,51,23,2.0466666666666664,3.764705882352941,2010-12-03 11:36:00,2011-12-08 09:47:00,369,0.518918918918919,7.3960784313725485
90160C,turq+red boudicca large bracelet,54,377.04,377.04,26,14,7.003076923076923,2.076923076923077,2010-12-06 16:57:00,2011-12-08 09:28:00,366,0.14713896457765668,14.501538461538463
47367B,pair padded hangers pink check,112,376.27,376.27,43,11,3.3988372093023256,2.604651162790698,2010-12-05 14:17:00,2011-10-26 12:14:00,324,0.3446153846153846,8.75046511627907
17012A,origami vanilla incense/candle set,323,375.93,375.93,65,21,1.9546969696969696,4.893939393939394,2010-12-01 14:32:00,2011-12-02 14:25:00,365,0.8825136612021858,5.783538461538462
84559A,3d sheet of dog stickers,397,375.61,375.61,94,34,1.1461702127659574,4.223404255319149,2010-12-01 17:06:00,2011-12-09 10:03:00,372,1.064343163538874,3.9958510638297873
23396,la jardin botanique cushion cover,87,375.53,375.53,28,23,5.007142857142857,3.107142857142857,2011-09-04 14:36:00,2011-10-06 09:37:00,31,2.71875,13.411785714285713
21635,madras notebook large,271,374.96000000000004,374.96000000000004,16,15,2.263125,16.9375,2010-12-05 12:42:00,2011-07-13 11:00:00,219,1.231818181818182,23.435000000000002
21284,retrospot candle  small,403,374.49,374.49,42,24,2.0392857142857146,9.595238095238095,2010-12-09 14:09:00,2011-12-08 17:12:00,364,1.104109589041096,8.916428571428572
84663A,grass hopper wooden wall clock,272,374.12,374.12,34,21,2.9629411764705886,8.0,2010-12-01 17:06:00,2011-11-20 14:04:00,353,0.768361581920904,11.003529411764706
23128,dollcraft boy jean-paul,82,373.9,373.9,12,12,4.883333333333334,6.833333333333333,2011-03-04 14:42:00,2011-05-19 10:38:00,75,1.0789473684210527,31.15833333333333
21945,strawberries  design flannel,358,373.34,373.34,105,27,1.3124528301886793,3.3773584905660377,2010-12-03 11:27:00,2011-12-09 10:03:00,370,0.9649595687331537,3.5556190476190475
84915,hand towel pink flower and daisy,217,372.33,372.33,23,8,3.890869565217391,9.434782608695652,2010-12-01 17:06:00,2011-12-06 16:26:00,369,0.5864864864864865,16.188260869565216
21689,silver vanilla  flower candle pot,95,369.87,369.87,26,22,4.273846153846154,3.6538461538461537,2010-12-07 15:39:00,2011-12-06 12:45:00,363,0.260989010989011,14.225769230769231
84563A,pink & white breakfast tray,96,369.84000000000003,369.84000000000003,35,11,4.716285714285714,2.742857142857143,2010-12-01 12:49:00,2011-05-17 10:57:00,166,0.5748502994011976,10.566857142857144
20782,camouflage ear muff headphones,53,368.08,368.08,27,12,7.535185185185185,1.962962962962963,2010-12-06 09:58:00,2011-12-09 10:03:00,368,0.14363143631436315,13.632592592592593
23575,snack tray paisley park,179,367.34999999999997,367.34999999999997,32,22,2.5823529411764703,5.264705882352941,2011-11-27 11:57:00,2011-12-09 10:03:00,11,14.916666666666666,11.479687499999999
16011,animal stickers,1749,367.29,367.29,46,38,0.21,38.02173913043478,2010-12-05 12:53:00,2011-12-07 12:41:00,366,4.76566757493188,7.984565217391305
22532,magic drawing slate leap frog,1072,366.75,366.75,73,54,0.4473333333333333,14.293333333333333,2010-12-05 12:35:00,2011-12-08 15:03:00,368,2.9051490514905147,5.023972602739726
22769,chalkboard kitchen organiser,11,366.73,366.73,8,3,37.61,1.375,2010-12-01 14:32:00,2011-01-04 13:25:00,33,0.3235294117647059,45.84125
21320,glass chalice green  large,197,364.22,364.22,19,10,2.941,9.85,2011-01-20 18:01:00,2011-04-07 13:09:00,76,2.5584415584415585,19.169473684210526
22265,easter decoration natural chick,536,363.55,363.55,64,42,0.7798571428571429,7.6571428571428575,2010-12-01 14:32:00,2011-11-29 13:12:00,362,1.4765840220385675,5.68046875
21286,retrospot candle  large,273,362.12,362.12,30,17,2.675,9.1,2010-12-03 11:36:00,2011-12-08 15:54:00,370,0.7358490566037735,12.070666666666666
35957,smallfolkart bauble christmas dec,688,361.81,361.81,41,7,1.430731707317073,16.78048780487805,2010-12-01 14:32:00,2011-01-13 09:30:00,42,16.0,8.824634146341463
21348,pink spots chocolate nesting boxes,140,361.56000000000006,259.56,6,5,3.31,23.333333333333332,2010-12-16 10:38:00,2011-01-26 10:51:00,41,3.3333333333333335,60.26000000000001
21000,rose du sud cosmetics bag,96,360.84,360.84,52,16,3.6173076923076923,1.8461538461538463,2010-12-01 14:32:00,2011-12-09 10:03:00,372,0.257372654155496,6.939230769230769
16008,small folding scissor(pointed edge),2892,360.71,360.71,70,54,0.13614285714285712,41.31428571428572,2010-12-09 14:10:00,2011-12-09 08:48:00,364,7.923287671232877,5.153
85049e,scandinavian reds ribbons,109,360.71,360.71,42,0,3.2950000000000004,2.5952380952380953,2010-12-03 14:27:00,2011-12-09 10:26:00,370,0.29380053908355797,8.588333333333333
84632,decorative hanging shelving unit,6,359.70000000000005,359.70000000000005,5,5,59.95,1.2,2011-01-25 09:01:00,2011-07-21 18:08:00,177,0.033707865168539325,71.94000000000001
21060,party invites balloon girl,405,359.28999999999996,359.28999999999996,71,47,0.946619718309859,5.704225352112676,2010-12-02 10:27:00,2011-12-05 17:24:00,368,1.0975609756097562,5.060422535211267
23579,snack tray i love london,169,358.75,358.75,35,22,2.6265714285714283,4.828571428571428,2011-10-18 13:11:00,2011-12-09 10:03:00,51,3.25,10.25
20856,denim patch purse pink butterfly,216,357.29,357.29,61,26,1.670327868852459,3.540983606557377,2010-12-01 14:32:00,2011-08-09 14:18:00,250,0.8605577689243028,5.8572131147540984
82095,heart buttons jewellery box,68,356.11,356.11,30,4,5.318666666666667,2.2666666666666666,2011-02-14 09:41:00,2011-07-05 16:53:00,141,0.4788732394366197,11.870333333333333
85169D,pink love bird candle,351,356.08,356.08,50,20,1.3084,7.02,2010-12-03 11:36:00,2011-11-29 12:07:00,361,0.9696132596685083,7.1216
85169B,black love bird candle,329,356.06,356.06,62,17,1.4383870967741934,5.306451612903226,2010-12-01 11:45:00,2011-12-08 09:28:00,371,0.8844086021505376,5.742903225806452
84569A,pack 3 iron on dog patches,294,355.84,355.84,65,26,1.2592307692307692,4.523076923076923,2010-12-06 12:44:00,2011-12-05 17:28:00,364,0.8054794520547945,5.474461538461538
21724,panda and bunnies sticker sheet,408,355.83,355.83,81,43,0.9703703703703703,5.037037037037037,2010-12-01 08:45:00,2011-12-09 10:03:00,373,1.0909090909090908,4.3929629629629625
90209B,green enamel+glass hair comb,184,355.64,355.64,54,7,2.074,3.3454545454545452,2010-12-01 14:32:00,2011-10-02 10:58:00,304,0.6032786885245902,6.585925925925926
22100,skulls square tissue box,755,354.82,354.82,59,34,1.1886440677966101,12.796610169491526,2010-12-01 11:21:00,2011-12-06 09:31:00,369,2.0405405405405403,6.013898305084745
47310M,small pop box funky monkey,258,353.98,353.98,87,20,1.5590909090909089,2.9318181818181817,2011-06-13 12:36:00,2011-12-09 10:03:00,178,1.441340782122905,4.068735632183908
35095B,red victorian fabric oval box,862,352.25,352.25,98,36,0.6579591836734694,8.795918367346939,2010-12-01 14:32:00,2011-12-09 10:03:00,372,2.310991957104558,3.5943877551020407
23420,pantry hook tea strainer,164,351.37,351.37,32,26,2.33625,5.125,2011-09-15 12:46:00,2011-12-04 12:44:00,79,2.05,10.9803125
35954,small folkart star christmas dec,1245,350.47999999999996,350.47999999999996,54,30,0.860909090909091,22.636363636363637,2010-12-01 15:37:00,2011-11-09 16:10:00,343,3.619186046511628,6.4903703703703695
21555,ceramic strawberry trinket tray,137,350.47,350.47,69,11,2.590869565217391,1.9855072463768115,2010-12-05 11:57:00,2011-12-06 16:26:00,366,0.37329700272479566,5.079275362318841
21664,ridged glass storage jar cream lid,98,350.22,350.22,18,15,3.7310526315789474,5.157894736842105,2010-12-01 12:49:00,2011-10-17 12:22:00,319,0.30625,19.456666666666667
21723,alphabet hearts sticker sheet,397,350.08,350.08,59,29,1.0294915254237287,6.728813559322034,2010-12-05 13:00:00,2011-12-05 17:28:00,365,1.0846994535519126,5.933559322033898
22268,decoration sitting bunny,1480,349.53999999999996,349.53999999999996,83,32,0.422,17.41176470588235,2011-05-29 11:34:00,2011-11-10 15:32:00,165,8.91566265060241,4.211325301204819
37482P,cubic mug pink polkadot,494,349.35,349.35,47,30,2.7468749999999997,10.291666666666666,2010-12-06 11:01:00,2011-04-13 11:48:00,128,3.8294573643410854,7.432978723404256
23421,pantry hook spatula,160,349.2,349.2,33,24,2.5148484848484847,4.848484848484849,2011-09-08 13:38:00,2011-12-04 12:44:00,86,1.839080459770115,10.581818181818182
21263,green goose feather tree 60cm,167,349.17,349.17,42,32,2.4969767441860466,3.883720930232558,2010-12-03 11:36:00,2011-12-06 17:26:00,368,0.45257452574525747,8.313571428571429
22529,magic drawing slate go to the fair,851,349.03,349.03,70,52,0.46014285714285713,12.157142857142857,2010-12-01 11:57:00,2011-12-08 19:57:00,372,2.2815013404825737,4.986142857142856
84924A,wake up cockerel calendar sign,81,348.59000000000003,348.59000000000003,33,21,4.996363636363636,2.4545454545454546,2010-12-05 10:36:00,2011-12-02 13:49:00,362,0.2231404958677686,10.563333333333334
23044,paper lantern 9 point holly star s,83,348.59000000000003,348.59000000000003,20,19,4.347142857142858,3.9523809523809526,2011-05-08 11:41:00,2011-12-01 13:28:00,207,0.39903846153846156,17.4295
21421,porcelain rose large,299,348.43,348.43,14,11,1.3821428571428573,21.357142857142858,2010-12-02 07:48:00,2011-05-24 14:00:00,173,1.7183908045977012,24.887857142857143
21222,set/4 badges beetles,265,348.19,348.19,73,26,1.5762162162162163,3.581081081081081,2010-12-06 16:57:00,2011-12-09 11:34:00,367,0.720108695652174,4.76972602739726
21001,rose du sud washbag,73,348.19,348.19,50,12,4.6192,1.46,2010-12-06 16:57:00,2011-12-08 09:20:00,366,0.1989100817438692,6.9638
23057,gemstone chandelier t-light holder,78,347.7,332.1,7,7,4.835714285714286,11.142857142857142,2011-04-18 11:10:00,2011-07-01 11:32:00,74,1.04,49.67142857142857
20652,blue polkadot luggage tag,265,346.86,346.86,78,26,1.575897435897436,3.3974358974358974,2010-12-03 14:54:00,2011-12-08 20:01:00,370,0.7142857142857143,4.446923076923077
84563B,blue & white breakfast tray,94,346.3,346.3,38,18,4.016315789473684,2.473684210526316,2010-12-05 13:55:00,2011-06-19 12:23:00,195,0.47959183673469385,9.113157894736842
20700,green cat floral cushion cover,73,345.17,345.17,54,4,4.981111111111112,1.3518518518518519,2010-12-01 17:06:00,2011-09-28 16:13:00,300,0.2425249169435216,6.392037037037038
47591B,scotties childrens apron,209,344.78999999999996,344.78999999999996,56,9,1.6485714285714284,3.732142857142857,2010-12-01 14:32:00,2011-02-02 13:35:00,62,3.3174603174603177,6.1569642857142854
84849A,hello sailor blue soap holder,180,344.34000000000003,344.34000000000003,53,25,2.3567924528301885,3.3962264150943398,2010-12-03 14:04:00,2011-11-24 15:05:00,356,0.5042016806722689,6.496981132075472
22104,mirror mosaic candle plate,288,343.71,343.71,59,9,1.58,4.88135593220339,2010-12-06 10:08:00,2011-12-09 10:03:00,367,0.782608695652174,5.825593220338983
90149,silver flowr pink shell necklace,53,342.76000000000005,221.07999999999998,4,2,7.21,13.25,2011-05-22 14:44:00,2011-12-02 16:39:00,194,0.2717948717948718,85.69000000000001
85129D,beaded crystal heart pink small,207,342.74,342.74,65,16,1.9433846153846153,3.1846153846153844,2010-12-01 14:32:00,2011-12-05 17:17:00,369,0.5594594594594594,5.272923076923077
47559b,tea time oven glove,103,342.65,342.65,28,0,3.31,3.6785714285714284,2010-12-03 14:27:00,2011-12-08 10:53:00,369,0.27837837837837837,12.237499999999999
84766,silver rococo candle stick,146,340.7,340.7,14,11,3.3785714285714286,10.428571428571429,2010-12-13 15:46:00,2011-11-03 19:28:00,325,0.44785276073619634,24.335714285714285
84631,fruit tree and birds wall plaque,40,340.58,340.58,24,7,8.713333333333333,1.6666666666666667,2010-12-10 13:06:00,2011-06-30 15:56:00,202,0.19704433497536947,14.190833333333332
23523,wall art treasure ahoy,90,340.35,340.35,25,21,4.158399999999999,3.6,2011-10-10 16:02:00,2011-12-08 16:38:00,59,1.5,13.614
21221,set/4 badges cute creatures,261,340.22,340.22,54,24,1.3612962962962964,4.833333333333333,2010-12-01 17:35:00,2011-12-08 09:20:00,371,0.7016129032258065,6.300370370370371
22547,mini jigsaw dinosaur,809,338.23,338.23,101,41,0.6317647058823529,7.931372549019608,2010-12-01 13:24:00,2011-12-08 16:58:00,372,2.168900804289544,3.348811881188119
21167,white sage incense,1432,337.14,337.14,67,20,0.34253731343283583,21.37313432835821,2010-12-05 16:41:00,2011-12-08 19:24:00,368,3.8807588075880757,5.031940298507463
23127,dollcraft girl nicole,68,336.6,336.6,12,12,4.95,5.666666666666667,2011-03-02 16:26:00,2011-05-19 10:38:00,77,0.8717948717948718,28.05
72122,coffee scent pillar candle,324,335.79,335.79,61,38,1.1914516129032255,5.225806451612903,2010-12-06 12:41:00,2011-12-08 16:30:00,367,0.8804347826086957,5.504754098360656
71270,photo clip line,236,334.98,334.98,49,16,1.7107999999999999,4.72,2010-12-01 09:41:00,2011-12-09 10:03:00,373,0.6310160427807486,6.836326530612245
85230B,cinnamon scented votive candle,1288,333.2,333.2,39,30,0.2776923076923077,33.02564102564103,2010-12-03 14:26:00,2011-12-06 15:43:00,368,3.4905149051490514,8.543589743589743
22259,felt farm animal hen,481,332.84,332.84,44,16,1.0475555555555556,10.688888888888888,2010-12-15 11:53:00,2011-04-26 13:05:00,132,3.6165413533834587,7.564545454545454
84952B,black love bird t-light holder,186,332.14,332.14,29,10,2.971724137931034,6.413793103448276,2010-12-02 15:19:00,2011-12-06 16:26:00,369,0.5027027027027027,11.453103448275861
84638,small kitchen flower pots plaque,50,331.5,331.5,37,11,6.668918918918919,1.3513513513513513,2010-12-10 11:19:00,2011-10-20 12:43:00,314,0.15873015873015872,8.95945945945946
21248,door hanger  mum + dads room,205,330.71999999999997,330.71999999999997,66,45,1.8424242424242423,3.106060606060606,2010-12-12 16:05:00,2011-12-09 08:48:00,361,0.5662983425414365,5.010909090909091
85213,mini  zinc garden decorations,829,330.54999999999995,330.54999999999995,33,23,0.8269696969696969,25.12121212121212,2010-12-07 18:36:00,2011-07-31 11:45:00,235,3.51271186440678,10.016666666666666
90200A,purple sweetheart bracelet,78,328.44,328.44,50,14,4.1948,1.56,2010-12-01 12:23:00,2011-12-09 10:03:00,372,0.20911528150134048,6.5687999999999995
82001s,vinyl record frame silver,44,328.23999999999995,328.23999999999995,12,0,7.46,3.6666666666666665,2011-02-09 12:59:00,2011-10-24 16:17:00,257,0.17054263565891473,27.353333333333328
84926E,flowers tile coaster,968,327.79999999999995,327.79999999999995,39,32,0.5441025641025641,24.82051282051282,2011-01-04 13:30:00,2011-12-06 12:12:00,335,2.880952380952381,8.405128205128204
23236,doiley biscuit tin,120,327.59999999999997,327.59999999999997,13,13,2.8592307692307695,9.23076923076923,2011-06-09 12:27:00,2011-09-14 10:34:00,96,1.2371134020618557,25.199999999999996
16259,piece of camo stationery set,3380,326.56,326.56,31,28,0.0967741935483871,109.03225806451613,2011-03-17 15:03:00,2011-11-13 11:55:00,240,14.024896265560166,10.534193548387098
84708B,pink jewelled photo frame,62,326.35,326.35,19,13,5.931052631578948,3.263157894736842,2011-02-02 12:26:00,2011-12-07 13:12:00,308,0.20064724919093851,17.176315789473687
85204,hanging wood and felt flower,2050,325.36,325.36,104,40,0.3334285714285714,19.523809523809526,2010-12-06 09:58:00,2011-12-07 15:07:00,366,5.5858310626703,3.1284615384615386
23037,candle holder silver madeline,196,325.16,325.16,20,17,1.886,9.8,2011-06-24 12:44:00,2011-12-09 12:16:00,167,1.1666666666666667,16.258000000000003
23478,woodland large pink felt heart,285,324.40000000000003,308.32,13,9,1.5130769230769232,21.923076923076923,2011-10-20 12:07:00,2011-12-01 14:17:00,42,6.627906976744186,24.953846153846158
90147,chunky silver necklace pastel flowe,32,324.01,324.01,23,10,10.19391304347826,1.391304347826087,2010-12-10 09:51:00,2011-11-27 15:18:00,352,0.0906515580736544,14.087391304347825
23521,cat and bird wall art,270,323.64,238.44,4,3,2.005,67.5,2011-10-03 11:37:00,2011-10-24 12:37:00,21,12.272727272727273,80.91
85205B,pink felt easter rabbit garland,122,323.15,323.15,29,22,2.8713333333333333,4.066666666666666,2010-12-17 12:38:00,2011-04-21 18:06:00,125,0.9682539682539683,11.14310344827586
84509c,set of 4 polkadot placemats,43,322.22,322.22,27,0,7.495555555555556,1.5925925925925926,2010-12-03 11:28:00,2011-12-05 11:58:00,367,0.11684782608695653,11.934074074074076
21403,blue egg  spoon,1857,322.18,322.18,106,58,0.25075471698113205,17.5188679245283,2010-12-06 10:08:00,2011-12-08 16:30:00,367,5.046195652173913,3.039433962264151
16238,party time pencil erasers,1396,321.67,321.67,134,61,0.3123880597014925,10.417910447761194,2010-12-01 11:45:00,2011-12-08 11:43:00,371,3.752688172043011,2.4005223880597018
22092,blue paisley tissue box,670,321.4,321.4,91,75,0.5719780219780219,7.362637362637362,2010-12-01 12:43:00,2011-12-08 12:07:00,371,1.8010752688172043,3.5318681318681318
23205,charlotte bag alphabet  design,400,320.5,320.5,22,22,0.838181818181818,18.181818181818183,2011-04-12 09:03:00,2011-06-06 12:29:00,55,7.142857142857143,14.568181818181818
21425,skulls storage box large,87,320.49,320.49,30,12,4.644,2.9,2010-12-16 13:33:00,2011-12-06 16:34:00,355,0.2443820224719101,10.683
16236,kitty pencil erasers,1438,320.09,320.09,136,59,0.30455882352941177,10.573529411764707,2010-12-01 14:32:00,2011-12-08 11:43:00,371,3.8655913978494625,2.3536029411764705
21371,mirrored wall art poppies,287,319.71,319.71,38,27,1.6355263157894737,7.552631578947368,2011-01-13 09:30:00,2011-12-08 19:24:00,329,0.8696969696969697,8.413421052631579
20936,forked cactus candle,100,319.66,319.66,34,21,3.7341176470588238,2.9411764705882355,2010-12-05 11:12:00,2011-12-09 11:34:00,369,0.2702702702702703,9.401764705882353
22202,milk pan pink polkadot,64,319.35,319.35,37,16,5.68972972972973,1.7297297297297298,2010-12-02 12:16:00,2011-05-05 19:16:00,154,0.4129032258064516,8.631081081081081
22287,decoration wobbly chicken,560,319.14,319.14,45,25,1.181111111111111,12.444444444444445,2011-04-05 16:27:00,2011-12-01 12:01:00,239,2.3333333333333335,7.092
90161D,ant copper pink boudicca bracelet,64,318.89,318.89,34,6,4.997941176470588,1.8823529411764706,2010-12-06 16:57:00,2011-12-09 10:03:00,367,0.17391304347826086,9.379117647058823
72586,set of 6 halloween ghost t-lights,691,317.83,317.83,83,36,0.6486746987951807,8.325301204819278,2010-12-01 14:32:00,2011-12-01 16:22:00,365,1.8879781420765027,3.8292771084337347
84884a,ant white wire heart spiral,38,317.71999999999997,317.71999999999997,26,0,8.345384615384615,1.4615384615384615,2010-12-03 11:28:00,2011-12-07 10:35:00,368,0.10298102981029811,12.219999999999999
84931A,pink scottie dog w flower pattern,133,317.44,317.44,51,20,2.511764705882353,2.607843137254902,2010-12-10 14:59:00,2011-11-30 08:50:00,354,0.37464788732394366,6.224313725490196
