antecedents,consequents,support,confidence,lift
20727 - lunch bag  black skull.,"22383 - lunch bag suki design, 22382 - lunch bag spaceboy design",0.011835278858625162,0.20817490494296578,10.190657251493754
"22383 - lunch bag suki design, 22382 - lunch bag spaceboy design",20727 - lunch bag  black skull.,0.011835278858625162,0.5793650793650793,10.190657251493752
"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",20728 - lunch bag cars blue,0.012429744920017293,0.5311778290993071,10.174859782250081
20728 - lunch bag cars blue,"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",0.012429744920017293,0.23809523809523808,10.174859782250081
23207 - lunch bag alphabet design,23206 - lunch bag apple design,0.01664504971897968,0.4760432766615147,10.17171453965897
23206 - lunch bag apple design,23207 - lunch bag alphabet design,0.01664504971897968,0.3556581986143187,10.17171453965897
"22384 - lunch bag pink polkadot, 22383 - lunch bag suki design",20725 - lunch bag red retrospot,0.013618677042801557,0.7039106145251397,10.1127034248239
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 22383 - lunch bag suki design",0.013618677042801557,0.1956521739130435,10.1127034248239
"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",22383 - lunch bag suki design,0.012375702550799826,0.49036402569593146,10.093098922666869
22383 - lunch bag suki design,"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",0.012375702550799826,0.2547274749721913,10.093098922666869
"85099B - jumbo bag red retrospot, 21931 - jumbo storage bag suki",22411 - jumbo shopper vintage red paisley,0.010105923043666235,0.4308755760368664,10.092305897450855
22411 - jumbo shopper vintage red paisley,"85099B - jumbo bag red retrospot, 21931 - jumbo storage bag suki",0.010105923043666235,0.23670886075949368,10.092305897450855
"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",20728 - lunch bag cars blue,0.012808041504539559,0.5266666666666666,10.088447204968944
20728 - lunch bag cars blue,"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",0.012808041504539559,0.2453416149068323,10.088447204968944
"22411 - jumbo shopper vintage red paisley, 85099B - jumbo bag red retrospot",22386 - jumbo bag pink polkadot,0.010159965412883701,0.47474747474747475,10.085794802212712
22386 - jumbo bag pink polkadot,"22411 - jumbo shopper vintage red paisley, 85099B - jumbo bag red retrospot",0.010159965412883701,0.2158438576349024,10.085794802212712
"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.014159100734976221,0.5720524017467249,10.062031979012735
20727 - lunch bag  black skull.,"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",0.014159100734976221,0.24904942965779467,10.062031979012735
"20728 - lunch bag cars blue, 22383 - lunch bag suki design",20727 - lunch bag  black skull.,0.012051448335495029,0.5717948717948718,10.057502193623867
20727 - lunch bag  black skull.,"20728 - lunch bag cars blue, 22383 - lunch bag suki design",0.012051448335495029,0.21197718631178708,10.057502193623867
"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",20726 - lunch bag woodland,0.012429744920017293,0.44487427466150864,10.038967778459215
20726 - lunch bag woodland,"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",0.012429744920017293,0.28048780487804875,10.038967778459215
"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",22383 - lunch bag suki design,0.013618677042801557,0.4874274661508704,10.03265609972826
22383 - lunch bag suki design,"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",0.013618677042801557,0.2803114571746385,10.03265609972826
"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",20727 - lunch bag  black skull.,0.012051448335495029,0.5703324808184144,10.031779681619714
20727 - lunch bag  black skull.,"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",0.012051448335495029,0.21197718631178708,10.031779681619714
"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",22382 - lunch bag spaceboy design,0.011835278858625162,0.5354523227383863,10.028349979707592
22382 - lunch bag spaceboy design,"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",0.011835278858625162,0.2216599190283401,10.028349979707592
"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",20728 - lunch bag cars blue,0.01140293990488543,0.5209876543209877,9.979664136185876
20728 - lunch bag cars blue,"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",0.01140293990488543,0.21842650103519667,9.979664136185875
22385 - jumbo bag spaceboy design,21931 - jumbo storage bag suki,0.010754431474275832,0.4171907756813417,9.973770172102775
21931 - jumbo storage bag suki,22385 - jumbo bag spaceboy design,0.010754431474275832,0.2571059431524548,9.973770172102775
21930 - jumbo storage bag skulls,21931 - jumbo storage bag suki,0.010592304366623433,0.416135881104034,9.948550831975512
21931 - jumbo storage bag suki,21930 - jumbo storage bag skulls,0.010592304366623433,0.25322997416020676,9.948550831975512
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",22383 - lunch bag suki design,0.011132728058798098,0.48243559718969553,9.929909110565212
22383 - lunch bag suki design,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",0.011132728058798098,0.22914349276974416,9.929909110565212
21929 - jumbo bag pink vintage paisley,22411 - jumbo shopper vintage red paisley,0.013780804150453956,0.4235880398671096,9.921611505950628
22411 - jumbo shopper vintage red paisley,21929 - jumbo bag pink vintage paisley,0.013780804150453956,0.3227848101265823,9.921611505950628
"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",22382 - lunch bag spaceboy design,0.012051448335495029,0.5296912114014253,9.920451594910904
22382 - lunch bag spaceboy design,"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",0.012051448335495029,0.22570850202429152,9.920451594910904
"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",22383 - lunch bag suki design,0.013618677042801557,0.4818355640535373,9.917558706614743
22383 - lunch bag suki design,"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",0.013618677042801557,0.2803114571746385,9.917558706614743
"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.010484219628188499,0.49871465295629813,9.912154606126037
22384 - lunch bag pink polkadot,"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",0.010484219628188499,0.20837808807733618,9.912154606126037
"22383 - lunch bag suki design, 23206 - lunch bag apple design",20727 - lunch bag  black skull.,0.010916558581928231,0.5611111111111111,9.86958174904943
20727 - lunch bag  black skull.,"22383 - lunch bag suki design, 23206 - lunch bag apple design",0.010916558581928231,0.1920152091254753,9.869581749049429
"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.013618677042801557,0.56,9.85003802281369
20727 - lunch bag  black skull.,"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",0.013618677042801557,0.23954372623574144,9.850038022813688
22383 - lunch bag suki design,"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",0.011997405966277562,0.24694104560622915,9.847838594607035
"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",22383 - lunch bag suki design,0.011997405966277562,0.47844827586206895,9.847838594607033
"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",20725 - lunch bag red retrospot,0.01356463467358409,0.683923705722071,9.825562306429504
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",0.01356463467358409,0.19487577639751552,9.825562306429502
"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",22384 - lunch bag pink polkadot,0.010808473843493299,0.4938271604938272,9.81501372478816
22384 - lunch bag pink polkadot,"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",0.010808473843493299,0.21482277121374865,9.81501372478816
"20728 - lunch bag cars blue, 22383 - lunch bag suki design",22382 - lunch bag spaceboy design,0.011024643320363165,0.5230769230769231,9.796574275926504
22382 - lunch bag spaceboy design,"20728 - lunch bag cars blue, 22383 - lunch bag suki design",0.011024643320363165,0.2064777327935223,9.796574275926504
22469 - heart of wicker small,22470 - heart of wicker large,0.021995244271508865,0.4235171696149844,9.783722480094472
22470 - heart of wicker large,22469 - heart of wicker small,0.021995244271508865,0.5081148564294632,9.78372248009447
21136 - painted metal pears assorted,84879 - assorted colour bird ornament,0.013780804150453956,0.7244318181818182,9.74900826446281
84879 - assorted colour bird ornament,21136 - painted metal pears assorted,0.013780804150453956,0.18545454545454546,9.74900826446281
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",22382 - lunch bag spaceboy design,0.011997405966277562,0.5199063231850117,9.737192919246414
22382 - lunch bag spaceboy design,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",0.011997405966277562,0.22469635627530365,9.737192919246414
"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",20728 - lunch bag cars blue,0.014159100734976221,0.5067698259187621,9.70731765921405
20728 - lunch bag cars blue,"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",0.014159100734976221,0.2712215320910973,9.70731765921405
"22384 - lunch bag pink polkadot, 85099B - jumbo bag red retrospot",20725 - lunch bag red retrospot,0.010105923043666235,0.6750902527075813,9.698656860326928
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 85099B - jumbo bag red retrospot",0.010105923043666235,0.14518633540372672,9.698656860326928
"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.013888888888888888,0.5503211991434689,9.679794172006416
20727 - lunch bag  black skull.,"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",0.013888888888888888,0.24429657794676804,9.679794172006416
22111 - scottie dog hot water bottle,22112 - chocolate hot water bottle,0.01297016861219196,0.3658536585365854,9.671080139372824
22112 - chocolate hot water bottle,22111 - scottie dog hot water bottle,0.01297016861219196,0.3428571428571429,9.671080139372824
"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",20728 - lunch bag cars blue,0.012699956766104626,0.5032119914346895,9.639166345245854
20728 - lunch bag cars blue,"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",0.012699956766104626,0.24327122153209108,9.639166345245853
"85099B - jumbo bag red retrospot, 22386 - jumbo bag pink polkadot",21931 - jumbo storage bag suki,0.011889321227842628,0.40293040293040294,9.632847772382657
21931 - jumbo storage bag suki,"85099B - jumbo bag red retrospot, 22386 - jumbo bag pink polkadot",0.011889321227842628,0.2842377260981912,9.632847772382656
"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",20726 - lunch bag woodland,0.010700389105058366,0.4267241379310345,9.629394449116905
20726 - lunch bag woodland,"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",0.010700389105058366,0.24146341463414633,9.629394449116905
"22384 - lunch bag pink polkadot, 23206 - lunch bag apple design",20725 - lunch bag red retrospot,0.010484219628188499,0.6689655172413793,9.610666095523666
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 23206 - lunch bag apple design",0.010484219628188499,0.15062111801242234,9.610666095523666
"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.012699956766104626,0.5131004366812227,9.609727206831321
22382 - lunch bag spaceboy design,"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",0.012699956766104626,0.23785425101214575,9.609727206831321
21175 - gin + tonic diet metal sign,21181 - please one person metal sign,0.012753999135322092,0.3603053435114504,9.606758035066107
21181 - please one person metal sign,21175 - gin + tonic diet metal sign,0.012753999135322092,0.3400576368876081,9.606758035066107
22951 - 60 cake cases dolly girl design,21212 - pack of 72 retrospot cake cases,0.010214007782101167,0.5338983050847458,9.600830162573505
21212 - pack of 72 retrospot cake cases,22951 - 60 cake cases dolly girl design,0.010214007782101167,0.1836734693877551,9.600830162573503
"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",23206 - lunch bag apple design,0.010484219628188499,0.4480369515011547,9.573297633461163
23206 - lunch bag apple design,"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",0.010484219628188499,0.22401847575057734,9.573297633461163
20726 - lunch bag woodland,22662 - lunch bag dolly girl design,0.013672719412019023,0.30853658536585366,9.547091932457786
22662 - lunch bag dolly girl design,20726 - lunch bag woodland,0.013672719412019023,0.423076923076923,9.547091932457784
"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",20725 - lunch bag red retrospot,0.01664504971897968,0.6637931034482758,9.536356821589203
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",0.01664504971897968,0.23913043478260868,9.536356821589203
"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.012375702550799826,0.5088888888888888,9.53085020242915
22382 - lunch bag spaceboy design,"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",0.012375702550799826,0.23178137651821862,9.53085020242915
22835 - hot water bottle i am so poorly,23355 - hot water bottle keep calm,0.010105923043666235,0.3702970297029703,9.52986959335711
23355 - hot water bottle keep calm,22835 - hot water bottle i am so poorly,0.010105923043666235,0.26008344923504867,9.52986959335711
"20728 - lunch bag cars blue, 20726 - lunch bag woodland",20727 - lunch bag  black skull.,0.010592304366623433,0.5414364640883979,9.523517425372352
20727 - lunch bag  black skull.,"20728 - lunch bag cars blue, 20726 - lunch bag woodland",0.010592304366623433,0.18631178707224336,9.52351742537235
"20727 - lunch bag  black skull., 20726 - lunch bag woodland",20725 - lunch bag red retrospot,0.012429744920017293,0.6628242074927954,9.522437216961713
20725 - lunch bag red retrospot,"20727 - lunch bag  black skull., 20726 - lunch bag woodland",0.012429744920017293,0.17857142857142855,9.52243721696171
22386 - jumbo bag pink polkadot,85099F - jumbo bag strawberry,0.015834414180717682,0.33639494833524686,9.517816703356893
85099F - jumbo bag strawberry,22386 - jumbo bag pink polkadot,0.015834414180717682,0.4480122324159021,9.51781670335689
23199 - jumbo bag apples,23201 - jumbo bag alphabet,0.01496973627323822,0.38579387186629527,9.492991761986605
23201 - jumbo bag alphabet,23199 - jumbo bag apples,0.01496973627323822,0.3683510638297872,9.492991761986605
23202 - jumbo bag vintage leaf,23199 - jumbo bag apples,0.015348032857760483,0.3678756476683938,9.480739532668467
23199 - jumbo bag apples,23202 - jumbo bag vintage leaf,0.015348032857760483,0.39554317548746515,9.480739532668466
21929 - jumbo bag pink vintage paisley,85099F - jumbo bag strawberry,0.010862516212710765,0.33388704318936874,9.446859093541406
85099F - jumbo bag strawberry,21929 - jumbo bag pink vintage paisley,0.010862516212710765,0.3073394495412844,9.446859093541406
"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.010592304366623433,0.5038560411311054,9.43659128045544
22382 - lunch bag spaceboy design,"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",0.010592304366623433,0.19838056680161945,9.43659128045544
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",20725 - lunch bag red retrospot,0.015077821011673152,0.6533957845433255,9.386984159308769
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",0.015077821011673152,0.21661490683229814,9.386984159308769
22417 - pack of 60 spaceboy cake cases,21212 - pack of 72 retrospot cake cases,0.011456982274102896,0.5208845208845209,9.366809693340306
21212 - pack of 72 retrospot cake cases,22417 - pack of 60 spaceboy cake cases,0.011456982274102896,0.20602526724975703,9.366809693340304
"20726 - lunch bag woodland, 23206 - lunch bag apple design",20725 - lunch bag red retrospot,0.010484219628188499,0.651006711409396,9.352661636583434
20725 - lunch bag red retrospot,"20726 - lunch bag woodland, 23206 - lunch bag apple design",0.010484219628188499,0.15062111801242234,9.352661636583434
"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.012429744920017293,0.5311778290993071,9.343074666971082
20727 - lunch bag  black skull.,"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",0.012429744920017293,0.21863117870722432,9.343074666971082
21930 - jumbo storage bag skulls,22386 - jumbo bag pink polkadot,0.011186770428015564,0.4394904458598726,9.336775212618925
22386 - jumbo bag pink polkadot,21930 - jumbo storage bag skulls,0.011186770428015564,0.23765786452353618,9.336775212618925
"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.013888888888888888,0.4970986460348162,9.310033751243157
22382 - lunch bag spaceboy design,"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",0.013888888888888888,0.2601214574898785,9.310033751243157
20726 - lunch bag woodland,22382 - lunch bag spaceboy design,0.02188715953307393,0.4939024390243902,9.250172805371777
22382 - lunch bag spaceboy design,20726 - lunch bag woodland,0.02188715953307393,0.409919028340081,9.250172805371777
"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.011024643320363165,0.5244215938303342,9.224236855738122
20727 - lunch bag  black skull.,"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",0.011024643320363165,0.19391634980988595,9.224236855738122
"20727 - lunch bag  black skull., 23206 - lunch bag apple design",20725 - lunch bag red retrospot,0.011024643320363165,0.6375,9.158618012422359
20725 - lunch bag red retrospot,"20727 - lunch bag  black skull., 23206 - lunch bag apple design",0.011024643320363165,0.15838509316770186,9.158618012422359
"85099F - jumbo bag strawberry, 22386 - jumbo bag pink polkadot",85099B - jumbo bag red retrospot,0.012537829658452227,0.7918088737201366,9.157269624573381
85099B - jumbo bag red retrospot,"85099F - jumbo bag strawberry, 22386 - jumbo bag pink polkadot",0.012537829658452227,0.14500000000000002,9.157269624573381
"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",20725 - lunch bag red retrospot,0.013942931258106356,0.6370370370370371,9.151966873706005
20725 - lunch bag red retrospot,"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",0.013942931258106356,0.2003105590062112,9.151966873706005
"20728 - lunch bag cars blue, 20726 - lunch bag woodland",20725 - lunch bag red retrospot,0.012429744920017293,0.6353591160220994,9.127861089187055
20725 - lunch bag red retrospot,"20728 - lunch bag cars blue, 20726 - lunch bag woodland",0.012429744920017293,0.17857142857142855,9.127861089187055
"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",20727 - lunch bag  black skull.,0.011348897535667963,0.5185185185185185,9.12040557667934
20727 - lunch bag  black skull.,"22382 - lunch bag spaceboy design, 20726 - lunch bag woodland",0.011348897535667963,0.19961977186311786,9.12040557667934
22385 - jumbo bag spaceboy design,22386 - jumbo bag pink polkadot,0.011024643320363165,0.42767295597484284,9.085717999263482
22386 - jumbo bag pink polkadot,22385 - jumbo bag spaceboy design,0.011024643320363165,0.2342135476463835,9.085717999263482
"22382 - lunch bag spaceboy design, 23206 - lunch bag apple design",20725 - lunch bag red retrospot,0.010592304366623433,0.6322580645161291,9.083309957924264
20725 - lunch bag red retrospot,"22382 - lunch bag spaceboy design, 23206 - lunch bag apple design",0.010592304366623433,0.15217391304347827,9.083309957924264
"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",22382 - lunch bag spaceboy design,0.012159533073929961,0.4849137931034483,9.081826748569036
22382 - lunch bag spaceboy design,"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",0.012159533073929961,0.22773279352226722,9.081826748569036
21975 - pack of 60 dinosaur cake cases,21212 - pack of 72 retrospot cake cases,0.014429312581063555,0.504725897920605,9.076237138117468
21212 - pack of 72 retrospot cake cases,21975 - pack of 60 dinosaur cake cases,0.014429312581063555,0.25947521865889217,9.076237138117468
"21931 - jumbo storage bag suki, 22386 - jumbo bag pink polkadot",85099B - jumbo bag red retrospot,0.011889321227842628,0.7829181494661921,9.054448398576511
85099B - jumbo bag red retrospot,"21931 - jumbo storage bag suki, 22386 - jumbo bag pink polkadot",0.011889321227842628,0.13749999999999998,9.054448398576511
22112 - chocolate hot water bottle,23355 - hot water bottle keep calm,0.013294422827496757,0.3514285714285714,9.04427577985297
23355 - hot water bottle keep calm,22112 - chocolate hot water bottle,0.013294422827496757,0.3421418636995827,9.04427577985297
84991 - 60 teatime fairy cake cases,21212 - pack of 72 retrospot cake cases,0.017833981841763942,0.502283105022831,9.032309597028636
21212 - pack of 72 retrospot cake cases,84991 - 60 teatime fairy cake cases,0.017833981841763942,0.3206997084548105,9.032309597028636
21977 - pack of 60 pink paisley cake cases,21212 - pack of 72 retrospot cake cases,0.018104193687851277,0.5007473841554559,9.004693485337762
21212 - pack of 72 retrospot cake cases,21977 - pack of 60 pink paisley cake cases,0.018104193687851277,0.3255587949465501,9.00469348533776
22382 - lunch bag spaceboy design,"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",0.01356463467358409,0.25404858299595146,8.988365162059438
"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.01356463467358409,0.47992351816443596,8.988365162059436
23243 - set of tea coffee sugar tins pantry,22720 - set of 3 cake tins pantry design,0.01156506701253783,0.5558441558441559,8.974991500645952
22720 - set of 3 cake tins pantry design,23243 - set of tea coffee sugar tins pantry,0.01156506701253783,0.18673647469458987,8.97499150064595
"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",23206 - lunch bag apple design,0.010592304366623433,0.4197002141327623,8.967820741700502
23206 - lunch bag apple design,"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",0.010592304366623433,0.22632794457274827,8.967820741700502
22386 - jumbo bag pink polkadot,21928 - jumbo bag scandinavian blue paisley,0.010268050151318634,0.21814006888633755,8.950030675549424
21928 - jumbo bag scandinavian blue paisley,22386 - jumbo bag pink polkadot,0.010268050151318634,0.4212860310421286,8.950030675549423
"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",20725 - lunch bag red retrospot,0.014159100734976221,0.6223277909738718,8.94064708399109
20725 - lunch bag red retrospot,"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",0.014159100734976221,0.20341614906832298,8.94064708399109
21213 - pack of 72 skull cake cases,21212 - pack of 72 retrospot cake cases,0.01340250756593169,0.49699398797595185,8.937198011182716
21212 - pack of 72 retrospot cake cases,21213 - pack of 72 skull cake cases,0.01340250756593169,0.24101068999028183,8.937198011182716
85099C - jumbo  bag baroque black white,85099F - jumbo bag strawberry,0.011078685689580632,0.31587057010785824,8.937108607455366
85099F - jumbo bag strawberry,85099C - jumbo  bag baroque black white,0.011078685689580632,0.31345565749235477,8.937108607455366
21929 - jumbo bag pink vintage paisley,22386 - jumbo bag pink polkadot,0.013672719412019023,0.420265780730897,8.928355920372582
22386 - jumbo bag pink polkadot,21929 - jumbo bag pink vintage paisley,0.013672719412019023,0.2904707233065442,8.928355920372582
"22411 - jumbo shopper vintage red paisley, 22386 - jumbo bag pink polkadot",85099B - jumbo bag red retrospot,0.010159965412883701,0.7704918032786886,8.910737704918034
85099B - jumbo bag red retrospot,"22411 - jumbo shopper vintage red paisley, 22386 - jumbo bag pink polkadot",0.010159965412883701,0.11750000000000001,8.910737704918033
23206 - lunch bag apple design,23209 - lunch bag doiley pattern,0.010430177258971033,0.2228637413394919,8.887652305486979
23209 - lunch bag doiley pattern,23206 - lunch bag apple design,0.010430177258971033,0.4159482758620689,8.887652305486977
85099C - jumbo  bag baroque black white,21931 - jumbo storage bag suki,0.013024210981409426,0.3713405238828968,8.877629268642277
21931 - jumbo storage bag suki,85099C - jumbo  bag baroque black white,0.013024210981409426,0.3113695090439277,8.877629268642277
20725 - lunch bag red retrospot,"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",0.013618677042801557,0.1956521739130435,8.851706176251728
"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",20725 - lunch bag red retrospot,0.013618677042801557,0.6161369193154034,8.851706176251726
"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",20725 - lunch bag red retrospot,0.013888888888888888,0.6148325358851674,8.832966804362684
20725 - lunch bag red retrospot,"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",0.013888888888888888,0.1995341614906832,8.832966804362684
23199 - jumbo bag apples,23206 - lunch bag apple design,0.01599654128837008,0.4122562674094707,8.808764402014834
23206 - lunch bag apple design,23199 - jumbo bag apples,0.01599654128837008,0.34180138568129326,8.808764402014834
22384 - lunch bag pink polkadot,20728 - lunch bag cars blue,0.023076091655858194,0.4586466165413534,8.785504133003316
20728 - lunch bag cars blue,22384 - lunch bag pink polkadot,0.023076091655858194,0.4420289855072464,8.785504133003316
23207 - lunch bag alphabet design,23201 - jumbo bag alphabet,0.01248378728923476,0.35703245749613605,8.78527738498471
23201 - jumbo bag alphabet,23207 - lunch bag alphabet design,0.01248378728923476,0.3071808510638298,8.78527738498471
22662 - lunch bag dolly girl design,22383 - lunch bag suki design,0.013780804150453956,0.4264214046822742,8.776976276129924
22383 - lunch bag suki design,22662 - lunch bag dolly girl design,0.013780804150453956,0.2836484983314794,8.776976276129924
20727 - lunch bag  black skull.,22384 - lunch bag pink polkadot,0.025075659316904454,0.44106463878327,8.76633735343247
22384 - lunch bag pink polkadot,20727 - lunch bag  black skull.,0.025075659316904454,0.4983888292158969,8.766337353432467
22384 - lunch bag pink polkadot,"85099B - jumbo bag red retrospot, 20725 - lunch bag red retrospot",0.010105923043666235,0.200859291084855,8.745177228786252
"85099B - jumbo bag red retrospot, 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.010105923043666235,0.44,8.74517722878625
"20728 - lunch bag cars blue, 22383 - lunch bag suki design",20725 - lunch bag red retrospot,0.012808041504539559,0.6076923076923076,8.730387004300047
20725 - lunch bag red retrospot,"20728 - lunch bag cars blue, 22383 - lunch bag suki design",0.012808041504539559,0.18400621118012422,8.730387004300047
23203 - jumbo bag vintage doily,23202 - jumbo bag vintage leaf,0.012213575443147428,0.3639291465378422,8.722985657430353
23202 - jumbo bag vintage leaf,23203 - jumbo bag vintage doily,0.012213575443147428,0.29274611398963735,8.722985657430353
"22382 - lunch bag spaceboy design, 22383 - lunch bag suki design",20725 - lunch bag red retrospot,0.012375702550799826,0.6058201058201058,8.703490091688849
20725 - lunch bag red retrospot,"22382 - lunch bag spaceboy design, 22383 - lunch bag suki design",0.012375702550799826,0.1777950310559006,8.703490091688849
"22383 - lunch bag suki design, 23206 - lunch bag apple design",20725 - lunch bag red retrospot,0.011781236489407695,0.6055555555555555,8.699689440993788
20725 - lunch bag red retrospot,"22383 - lunch bag suki design, 23206 - lunch bag apple design",0.011781236489407695,0.16925465838509315,8.699689440993788
23208 - lunch bag vintage leaf design,22383 - lunch bag suki design,0.013618677042801557,0.42211055276381904,8.688246572126483
22383 - lunch bag suki design,23208 - lunch bag vintage leaf design,0.013618677042801557,0.2803114571746385,8.688246572126483
23322 - large white heart of wicker,22470 - heart of wicker large,0.010376134889753566,0.37573385518590996,8.679874227665517
22470 - heart of wicker large,23322 - large white heart of wicker,0.010376134889753566,0.2397003745318352,8.679874227665517
"22382 - lunch bag spaceboy design, 22662 - lunch bag dolly girl design",20725 - lunch bag red retrospot,0.01156506701253783,0.601123595505618,8.636017865866425
20725 - lunch bag red retrospot,"22382 - lunch bag spaceboy design, 22662 - lunch bag dolly girl design",0.01156506701253783,0.16614906832298137,8.636017865866425
"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",20725 - lunch bag red retrospot,0.012699956766104626,0.6010230179028133,8.634572921796318
20725 - lunch bag red retrospot,"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",0.012699956766104626,0.18245341614906832,8.634572921796318
20712 - jumbo bag woodland animals,22386 - jumbo bag pink polkadot,0.010754431474275832,0.40447154471544716,8.592814538937583
22386 - jumbo bag pink polkadot,20712 - jumbo bag woodland animals,0.010754431474275832,0.22847301951779564,8.592814538937583
23206 - lunch bag apple design,22383 - lunch bag suki design,0.019455252918287938,0.41570438799076215,8.556389316330437
22383 - lunch bag suki design,23206 - lunch bag apple design,0.019455252918287938,0.40044493882091214,8.556389316330437
85099C - jumbo  bag baroque black white,22411 - jumbo shopper vintage red paisley,0.012808041504539559,0.36517719568567025,8.55346687211094
