customer_id,total_orders,total_spent,total_quantity,avg_order_value,first_purchase,last_purchase,customer_lifetime_days
15353,2,770.12,341,12.624918032786885,2010-12-07 11:49:00,2011-03-30 12:15:00,113
15355,2,277.05,45,19.789285714285715,2011-10-17 15:22:00,2011-11-10 13:44:00,23
15356,10,2718.03,1643,5.446953907815631,2010-12-06 14:05:00,2011-11-08 13:11:00,336
15358,22,8347.2,7050,15.149183303085302,2010-12-09 10:04:00,2011-12-05 09:04:00,360
15360,1,427.93,223,32.917692307692306,2011-10-31 09:35:00,2011-10-31 09:35:00,0
15361,1,418.92,336,59.84571428571429,2010-12-13 09:52:00,2010-12-13 09:52:00,0
15363,1,326.0,144,20.375,2010-12-02 12:28:00,2010-12-02 12:28:00,0
15364,2,913.19,493,31.489310344827587,2011-03-30 13:39:00,2011-09-05 09:46:00,158
15365,7,2314.32,1084,20.301052631578948,2011-01-28 13:08:00,2011-11-14 08:29:00,289
15366,2,602.51,621,13.69340909090909,2010-12-16 15:59:00,2011-09-25 15:01:00,282
15367,4,1877.5900000000001,1057,19.764105263157898,2011-03-09 13:53:00,2011-10-13 14:13:00,218
15368,1,446.94000000000005,230,111.73500000000001,2011-11-18 14:42:00,2011-11-18 14:42:00,0
15370,7,2386.05,830,25.383510638297874,2011-01-11 11:32:00,2011-10-30 10:58:00,291
15372,1,2007.4,2924,74.34814814814816,2011-07-25 16:39:00,2011-07-25 16:39:00,0
15373,12,2415.91,500,18.302348484848483,2010-12-03 14:40:00,2011-12-01 15:05:00,363
15374,1,168.0,126,56.0,2011-08-03 09:59:00,2011-08-03 09:59:00,0
15376,3,1221.56,615,10.530689655172413,2011-05-01 13:45:00,2011-10-30 15:04:00,182
15379,7,3703.29,2305,19.089123711340207,2010-12-16 13:02:00,2011-06-23 13:13:00,189
15380,5,1690.26,376,46.95166666666667,2010-12-09 15:01:00,2011-12-01 12:13:00,356
15381,2,596.85,171,74.60625,2011-03-16 13:44:00,2011-05-10 11:55:00,54
15382,6,5955.71,4012,19.7208940397351,2011-02-17 12:01:00,2011-11-25 10:58:00,280
15384,2,642.41,596,15.668536585365853,2010-12-15 11:34:00,2011-06-23 10:57:00,189
15385,1,316.88,161,26.406666666666666,2011-10-30 15:11:00,2011-10-30 15:11:00,0
15386,1,394.14,446,12.714193548387096,2011-06-06 13:47:00,2011-06-06 13:47:00,0
15388,1,140.54,88,14.053999999999998,2011-03-14 13:53:00,2011-03-14 13:53:00,0
15389,1,500.0,400,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,0
15392,4,1535.53,1277,18.280119047619046,2010-12-14 15:50:00,2011-12-05 11:01:00,355
15393,2,231.86,150,19.32166666666667,2011-03-03 16:58:00,2011-11-23 16:48:00,264
15394,4,2183.54,910,25.68870588235294,2010-12-16 12:46:00,2011-11-30 11:49:00,348
15395,1,107.45,17,15.35,2011-01-18 12:40:00,2011-01-18 12:40:00,0
15396,1,288.18,122,20.584285714285716,2011-08-19 10:56:00,2011-08-19 10:56:00,0
15397,1,94.0,20,15.666666666666666,2011-02-23 09:25:00,2011-02-23 09:25:00,0
15398,2,1345.53,769,18.43191780821918,2011-09-22 14:56:00,2011-11-23 16:47:00,62
15399,3,815.77,611,16.3154,2011-09-21 15:57:00,2011-12-08 13:04:00,77
15400,5,716.2,390,59.68333333333334,2011-03-06 11:27:00,2011-09-08 13:57:00,186
15402,2,626.77,694,14.923095238095238,2011-05-27 13:32:00,2011-07-14 12:17:00,47
15405,1,349.1,193,43.6375,2011-06-03 14:44:00,2011-06-03 14:44:00,0
15406,2,510.71000000000004,254,9.636037735849058,2011-02-11 16:19:00,2011-11-08 13:22:00,269
15407,4,1046.74,552,7.072567567567567,2011-02-07 13:18:00,2011-11-06 11:55:00,271
15408,1,267.18,106,7.858235294117647,2011-03-20 15:02:00,2011-03-20 15:02:00,0
15410,8,3450.84,1200,28.285573770491805,2011-03-23 10:15:00,2011-09-16 14:47:00,177
15411,4,1348.93,529,13.764591836734695,2011-06-10 12:30:00,2011-11-13 15:19:00,156
15412,1,190.53,108,19.053,2011-06-21 15:24:00,2011-06-21 15:24:00,0
15414,3,774.9000000000001,443,19.86923076923077,2011-04-11 13:45:00,2011-11-30 09:50:00,232
15415,1,559.61,551,11.906595744680851,2011-01-30 14:13:00,2011-01-30 14:13:00,0
15416,4,3984.32,2090,20.75166666666667,2011-03-02 08:41:00,2011-10-06 09:38:00,218
15417,1,508.8,284,18.17142857142857,2011-09-15 15:26:00,2011-09-15 15:26:00,0
15419,1,135.86,230,16.9825,2011-11-15 09:23:00,2011-11-15 09:23:00,0
15421,4,950.36,500,17.93132075471698,2011-02-02 14:36:00,2011-10-12 09:20:00,251
15422,2,97.7,38,16.283333333333335,2011-01-20 14:17:00,2011-01-20 16:17:00,0
15423,1,43.5,101,21.75,2011-11-01 14:01:00,2011-11-01 14:01:00,0
15424,2,383.34,554,22.54941176470588,2011-03-30 13:00:00,2011-03-30 13:02:00,0
15426,5,1404.07,656,5.105709090909091,2010-12-05 13:55:00,2011-11-20 15:36:00,350
15427,3,1430.54,967,4.899109589041096,2011-10-23 14:47:00,2011-11-06 14:29:00,13
15428,1,93.78,102,15.63,2011-11-24 16:54:00,2011-11-24 16:54:00,0
15429,2,397.35,380,4.845731707317073,2011-09-25 13:42:00,2011-11-13 12:28:00,48
15432,1,171.19000000000003,65,17.119000000000003,2011-11-16 16:30:00,2011-11-16 16:30:00,0
15433,2,533.3,534,13.00731707317073,2011-03-17 14:12:00,2011-05-10 10:45:00,53
15434,5,1041.48,647,18.936,2011-05-23 14:18:00,2011-12-01 13:33:00,191
15435,1,149.29,54,5.147931034482759,2011-11-17 16:39:00,2011-11-17 16:39:00,0
15436,3,1067.75,574,3.6692439862542954,2011-04-19 16:52:00,2011-11-27 16:05:00,221
15437,1,200.16,79,4.4479999999999995,2011-03-22 13:11:00,2011-03-22 13:11:00,0
15438,1,156.57999999999998,59,6.263199999999999,2011-07-31 14:19:00,2011-07-31 14:19:00,0
15440,3,383.68,197,6.188387096774194,2011-05-15 11:30:00,2011-10-16 12:16:00,154
15442,1,594.0,120,297.0,2011-04-05 12:24:00,2011-04-05 12:24:00,0
15443,7,3213.59,1639,8.638682795698925,2011-01-23 13:25:00,2011-12-08 10:40:00,318
15444,2,1411.21,759,6.594439252336449,2011-10-30 16:12:00,2011-11-30 17:37:00,31
15445,1,113.5,58,22.7,2011-03-20 15:06:00,2011-03-20 15:06:00,0
15447,1,155.17000000000002,85,17.241111111111113,2011-01-13 11:26:00,2011-01-13 11:26:00,0
15448,1,494.64,232,17.665714285714284,2011-01-31 10:42:00,2011-01-31 10:42:00,0
15449,3,974.52,812,16.242,2011-03-23 10:43:00,2011-11-13 15:02:00,235
15450,1,429.84,376,14.328,2011-11-09 17:11:00,2011-11-09 17:11:00,0
15452,3,528.48,280,9.437142857142858,2011-03-20 15:21:00,2011-11-10 12:13:00,234
15453,7,1371.77,837,4.91673835125448,2011-06-05 12:37:00,2011-12-08 10:59:00,185
15454,1,179.1,86,7.164,2010-12-12 14:21:00,2010-12-12 14:21:00,0
15456,3,434.59,633,7.492931034482758,2010-12-15 15:34:00,2011-03-01 13:51:00,75
15457,1,237.07,132,4.087413793103448,2011-03-22 15:31:00,2011-03-22 15:31:00,0
15458,1,161.64,156,23.09142857142857,2011-11-14 13:08:00,2011-11-14 13:08:00,0
15460,1,214.26,107,3.8260714285714283,2010-12-20 16:08:00,2010-12-20 16:08:00,0
15462,3,234.6,172,21.327272727272728,2011-06-05 15:36:00,2011-09-06 13:11:00,92
15463,1,126.14,106,18.02,2011-11-10 12:57:00,2011-11-10 12:57:00,0
15464,1,1044.65,348,6.739677419354839,2011-01-05 15:56:00,2011-01-05 15:56:00,0
15465,18,7354.62,1257,75.82082474226804,2010-12-05 10:12:00,2011-11-20 10:11:00,349
15466,1,334.53,246,5.868947368421052,2011-09-15 14:08:00,2011-09-15 14:08:00,0
15467,3,524.88,310,10.093846153846155,2011-07-10 14:42:00,2011-11-30 14:17:00,142
15468,2,467.51,155,19.479583333333334,2011-10-19 13:38:00,2011-10-19 13:49:00,0
15469,2,538.55,153,22.43958333333333,2011-08-11 16:54:00,2011-10-20 16:21:00,69
15471,1,454.48,256,6.225753424657534,2011-12-07 14:12:00,2011-12-07 14:12:00,0
15472,1,371.56,251,4.888947368421053,2011-08-18 15:17:00,2011-08-18 15:17:00,0
15473,7,1771.2,672,161.01818181818183,2011-10-10 11:12:00,2011-11-25 15:15:00,46
15475,1,454.11,319,15.65896551724138,2011-09-23 15:20:00,2011-09-23 15:20:00,0
15478,2,1399.92,575,31.816363636363636,2011-10-14 11:09:00,2011-10-30 14:19:00,16
15480,1,905.5,303,20.122222222222224,2011-08-15 14:32:00,2011-08-15 14:32:00,0
15482,12,10879.76,5004,112.16247422680412,2010-12-16 10:08:00,2011-11-24 10:46:00,343
15483,4,225.26,291,2.6816666666666666,2011-03-18 12:26:00,2011-07-01 13:07:00,105
15484,4,3590.41,3150,19.200053475935828,2011-09-22 13:31:00,2011-12-08 15:03:00,77
15485,3,2564.5,1281,30.17058823529412,2010-12-01 13:23:00,2011-11-09 14:31:00,343
15488,1,91.32000000000001,73,45.660000000000004,2011-09-08 10:11:00,2011-09-08 10:11:00,0
15489,3,1134.28,608,22.6856,2011-05-12 12:54:00,2011-11-17 08:53:00,188
15491,6,3100.09,1646,20.130454545454548,2011-04-18 10:04:00,2011-09-05 15:56:00,140
15492,2,659.46,483,18.841714285714286,2011-09-26 14:02:00,2011-11-11 14:53:00,46
15493,5,1953.41,551,6.7592041522491355,2011-03-14 11:44:00,2011-11-07 12:04:00,238
15494,2,1280.58,1139,10.49655737704918,2011-08-10 15:29:00,2011-11-18 14:51:00,99
15497,2,1262.2,624,84.14666666666668,2011-01-24 10:01:00,2011-11-22 11:51:00,302
15498,27,13316.4,6105,26.00859375,2010-12-08 12:29:00,2011-12-07 12:48:00,364
15500,4,1131.56,572,16.640588235294118,2011-09-19 13:47:00,2011-12-01 13:47:00,73
15502,12,10384.93,4236,48.75553990610329,2010-12-05 15:40:00,2011-11-24 12:48:00,353
15503,1,141.04,70,2.1369696969696967,2010-12-12 10:57:00,2010-12-12 10:57:00,0
15504,1,52.83,33,4.063846153846153,2011-09-19 13:45:00,2011-09-19 13:45:00,0
15505,5,3610.96,2390,37.22639175257732,2011-07-07 13:33:00,2011-10-18 07:56:00,102
15506,3,972.08,842,6.03776397515528,2011-07-24 11:45:00,2011-11-17 12:11:00,116
15507,1,475.86,160,10.574666666666667,2011-06-21 11:19:00,2011-06-21 11:19:00,0
15508,6,1000.27,440,10.8725,2011-04-18 15:31:00,2011-06-03 15:43:00,46
15510,1,250.0,2,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,0
15511,5,900.53,269,5.699556962025317,2011-09-15 15:05:00,2011-11-28 09:43:00,73
15512,2,121.0,68,17.285714285714285,2010-12-15 12:01:00,2011-07-07 10:20:00,203
15513,19,14758.22,5709,47.9162987012987,2010-12-01 11:22:00,2011-11-06 14:36:00,340
15514,11,4023.7200000000003,2098,24.239277108433736,2010-12-10 13:50:00,2011-11-27 14:40:00,352
15516,3,62.43,27,4.162,2011-10-24 11:33:00,2011-10-26 10:51:00,1
15517,1,267.03,293,9.889999999999999,2011-04-20 14:02:00,2011-04-20 14:02:00,0
15518,8,1921.55,1263,9.150238095238095,2011-01-11 12:55:00,2011-10-06 13:05:00,268
15520,1,343.5,314,19.083333333333332,2011-12-08 10:58:00,2011-12-08 10:58:00,0
15521,8,3000.2,1836,16.217297297297296,2011-03-30 09:15:00,2011-10-30 13:42:00,214
15522,2,397.99,572,7.106964285714286,2011-09-13 12:26:00,2011-11-07 11:26:00,54
15523,1,412.01000000000005,132,41.20100000000001,2011-09-16 16:29:00,2011-09-16 16:29:00,0
15524,1,440.0,4,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,0
15525,3,734.37,387,4.7075000000000005,2010-12-01 13:17:00,2011-12-07 14:43:00,371
15526,2,148.44,24,37.11,2011-11-06 15:01:00,2011-11-06 15:04:00,0
15527,8,2428.53,991,14.990925925925927,2010-12-20 14:15:00,2011-11-21 12:17:00,335
15528,1,229.33,123,8.820384615384615,2011-03-30 16:14:00,2011-03-30 16:14:00,0
15529,11,3962.6,3455,5.985800604229607,2010-12-08 12:24:00,2011-11-17 11:29:00,343
15530,4,1497.31,938,13.993551401869158,2011-04-07 11:16:00,2011-11-18 12:25:00,225
15531,2,1972.39,1085,9.00634703196347,2011-11-09 17:47:00,2011-12-01 18:43:00,22
15532,4,1564.73,515,6.23398406374502,2010-12-16 16:45:00,2011-11-14 14:51:00,332
15533,3,807.57,289,9.729759036144578,2011-09-11 15:41:00,2011-11-20 15:35:00,69
15535,4,502.9,135,6.984722222222222,2011-01-16 12:35:00,2011-06-19 16:02:00,154
15537,1,110.92,29,4.621666666666667,2011-06-29 13:10:00,2011-06-29 13:10:00,0
15539,1,538.46,410,13.133170731707319,2011-12-02 13:36:00,2011-12-02 13:36:00,0
15540,1,213.3,200,14.22,2011-11-28 13:51:00,2011-11-28 13:51:00,0
15541,1,85.13000000000001,49,2.9355172413793107,2011-08-17 14:58:00,2011-08-17 14:58:00,0
15543,1,127.86,86,4.566428571428571,2011-02-24 15:26:00,2011-02-24 15:26:00,0
15544,9,3546.71,3109,13.693861003861004,2010-12-02 12:47:00,2011-11-30 16:43:00,363
15545,2,288.96999999999997,162,3.612125,2010-12-03 17:28:00,2011-10-16 13:24:00,316
15547,14,4910.6,3999,7.065611510791367,2010-12-12 13:26:00,2011-12-02 12:52:00,354
15549,3,1681.46,694,14.749649122807018,2011-01-27 15:38:00,2011-09-23 16:22:00,239
15550,4,575.63,295,9.43655737704918,2011-02-11 12:49:00,2011-12-05 15:38:00,297
15551,1,436.06,218,15.036551724137931,2011-11-03 12:37:00,2011-11-03 12:37:00,0
15552,1,90.12,60,5.301176470588236,2011-05-06 14:47:00,2011-05-06 14:47:00,0
15553,1,428.93,449,7.798727272727273,2011-10-10 14:02:00,2011-10-10 14:02:00,0
15554,1,217.2,74,15.514285714285714,2011-03-07 09:00:00,2011-03-07 09:00:00,0
15555,16,4794.86,4427,5.4057046223224345,2010-12-05 14:45:00,2011-11-27 16:19:00,357
15556,1,279.77,236,9.024838709677418,2011-11-15 16:08:00,2011-11-15 16:08:00,0
15557,1,468.91,213,24.679473684210528,2011-11-11 12:46:00,2011-11-11 12:46:00,0
15561,4,800.5899999999999,267,29.65148148148148,2011-05-08 11:38:00,2011-11-28 11:07:00,203
15562,1,134.55,39,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,0
15563,4,1400.44,1501,12.393274336283186,2010-12-16 11:27:00,2011-11-17 14:50:00,336
15565,2,173.16000000000003,60,21.645000000000003,2011-09-30 10:44:00,2011-10-20 14:33:00,20
15567,1,186.01,223,26.572857142857142,2011-11-21 10:48:00,2011-11-21 10:48:00,0
15568,3,758.29,461,14.307358490566036,2011-09-27 14:37:00,2011-12-07 11:27:00,70
15569,5,1375.71,666,44.377741935483876,2011-01-11 13:26:00,2011-08-28 10:15:00,228
15570,12,4148.82,2063,13.005705329153605,2010-12-05 12:57:00,2011-12-02 14:47:00,362
15571,4,650.4300000000001,264,11.411052631578949,2011-09-22 13:15:00,2011-11-28 10:02:00,66
15572,7,2533.42,1213,11.950094339622641,2011-03-06 14:44:00,2011-12-05 10:09:00,273
15573,2,591.1899999999999,355,6.094742268041236,2011-09-15 12:16:00,2011-11-08 11:38:00,53
15574,4,675.64,332,4.445,2010-12-02 15:46:00,2011-06-15 12:01:00,194
15576,1,921.37,394,21.427209302325583,2011-11-02 12:03:00,2011-11-02 12:03:00,0
15577,3,258.88,89,6.637948717948718,2011-02-07 13:32:00,2011-07-11 17:03:00,154
15578,1,127.1,52,9.776923076923076,2011-06-30 13:03:00,2011-06-30 13:03:00,0
15579,2,327.6,117,6.825,2011-01-30 12:09:00,2011-10-02 12:45:00,245
15581,13,3675.77,283,25.176506849315068,2010-12-08 14:38:00,2011-08-11 09:38:00,245
15582,3,682.9100000000001,453,15.52068181818182,2011-05-03 13:36:00,2011-11-15 09:55:00,195
15584,4,720.86,313,5.908688524590164,2011-06-30 16:39:00,2011-11-16 10:55:00,138
15585,1,455.3,320,14.687096774193549,2011-06-16 08:38:00,2011-06-16 08:38:00,0
15587,4,913.68,312,101.52,2010-12-23 09:59:00,2011-10-20 13:37:00,301
15589,3,478.53,243,16.50103448275862,2011-02-02 10:46:00,2011-03-29 09:54:00,54
15592,1,388.58,354,16.190833333333334,2011-10-24 08:59:00,2011-10-24 08:59:00,0
15593,1,199.8,60,39.96,2011-09-30 11:46:00,2011-09-30 11:46:00,0
15594,5,1771.78,983,17.201747572815535,2011-04-19 10:08:00,2011-11-24 08:53:00,218
15596,5,1406.59,561,18.267402597402597,2010-12-09 16:10:00,2011-08-31 10:55:00,264
15597,1,324.57,279,14.753181818181817,2011-11-04 13:26:00,2011-11-04 13:26:00,0
15598,1,240.68,160,17.19142857142857,2011-10-17 16:04:00,2011-10-17 16:04:00,0
15599,2,761.74,718,14.648846153846154,2011-05-19 13:05:00,2011-11-13 11:44:00,177
15601,14,6776.56,4983,16.52819512195122,2010-12-02 10:39:00,2011-11-28 15:15:00,361
15602,9,1297.8700000000001,1137,28.214565217391307,2010-12-06 15:35:00,2011-12-01 14:14:00,359
15603,1,48.480000000000004,96,24.240000000000002,2011-09-22 10:04:00,2011-09-22 10:04:00,0
15604,1,216.39000000000001,159,12.728823529411766,2011-10-18 14:47:00,2011-10-18 14:47:00,0
15605,5,1198.23,441,17.88402985074627,2010-12-01 13:38:00,2011-11-03 14:17:00,337
15606,9,2920.16,892,37.92415584415584,2011-01-19 12:07:00,2011-10-09 15:47:00,263
15607,1,104.76,202,8.05846153846154,2011-01-07 12:44:00,2011-01-07 12:44:00,0
15608,4,1093.68,714,18.228,2011-08-11 09:56:00,2011-11-11 13:20:00,92
15609,1,298.48,148,18.655,2011-06-08 13:00:00,2011-06-08 13:00:00,0
15610,1,112.46000000000001,66,18.743333333333336,2011-10-19 10:36:00,2011-10-19 10:36:00,0
15611,13,1591.45,504,37.01046511627907,2011-01-09 11:32:00,2011-11-30 12:36:00,325
15612,2,195.15,52,32.525,2011-10-09 12:49:00,2011-11-03 14:52:00,25
15615,23,10399.74,5508,24.585673758865248,2010-12-15 16:21:00,2011-11-29 14:42:00,348
15618,4,776.851,454,17.263355555555556,2011-07-26 10:13:00,2011-11-07 08:34:00,103
15619,1,336.4,136,112.13333333333333,2011-11-29 08:14:00,2011-11-29 08:14:00,0
15620,3,1553.18,915,15.5318,2010-12-16 14:34:00,2011-10-14 12:41:00,301
15621,4,1293.03,501,80.814375,2011-11-18 11:49:00,2011-12-05 14:01:00,17
15622,9,3709.56,1674,20.051675675675675,2011-03-02 13:42:00,2011-10-27 16:44:00,239
15623,1,301.03000000000003,125,15.843684210526318,2011-07-21 17:26:00,2011-07-21 17:26:00,0
15624,4,588.13,357,17.297941176470587,2011-03-28 13:32:00,2011-08-15 11:38:00,139
15625,4,1534.26,1188,23.9728125,2011-04-18 14:01:00,2011-08-28 10:21:00,131
15626,2,675.8,766,13.791836734693877,2011-01-14 10:10:00,2011-09-26 10:03:00,254
15628,9,2870.2400000000002,1894,18.51767741935484,2010-12-08 09:51:00,2011-12-05 10:24:00,362
15630,2,1186.35,800,19.772499999999997,2011-05-19 10:16:00,2011-10-25 15:36:00,159
15632,8,3285.31,2109,19.67251497005988,2011-03-10 08:29:00,2011-11-24 09:51:00,259
15634,1,243.55,99,16.236666666666668,2011-11-22 16:28:00,2011-11-22 16:28:00,0
15636,2,724.76,284,28.9904,2011-03-02 14:50:00,2011-09-11 11:17:00,192
15637,1,223.36,128,14.890666666666668,2011-10-18 08:28:00,2011-10-18 08:28:00,0
15639,1,425.32,323,17.0128,2011-07-28 14:30:00,2011-07-28 14:30:00,0
15640,15,12416.11,6572,26.084264705882354,2010-12-02 15:40:00,2011-12-05 14:35:00,367
15641,4,1887.2,1562,15.858823529411765,2010-12-15 14:45:00,2011-08-26 14:04:00,253
15643,3,664.0,246,20.12121212121212,2011-03-02 14:34:00,2011-06-01 07:38:00,90
15644,4,803.54,550,3.4635344827586207,2011-03-23 15:37:00,2011-06-26 14:54:00,94
15645,1,612.01,256,11.769423076923077,2011-11-21 11:55:00,2011-11-21 11:55:00,0
15646,3,447.64000000000004,394,12.789714285714288,2010-12-02 16:59:00,2011-07-05 09:53:00,214
15648,2,639.5,218,26.645833333333332,2011-03-17 18:59:00,2011-05-19 15:53:00,62
15649,2,816.0,192,408.0,2010-12-07 10:06:00,2011-01-07 13:34:00,31
15651,3,646.3,479,20.196875,2011-03-24 08:56:00,2011-11-03 08:41:00,223
15652,1,337.74,208,16.082857142857144,2011-09-09 14:22:00,2011-09-09 14:22:00,0
15653,2,877.44,1200,146.24,2011-08-16 09:50:00,2011-09-08 10:49:00,23
15654,2,922.53,475,43.93,2011-11-13 15:15:00,2011-11-30 13:08:00,16
15655,1,560.6700000000001,324,16.49029411764706,2011-04-10 15:25:00,2011-04-10 15:25:00,0
15656,4,748.5,343,15.925531914893616,2011-02-28 15:32:00,2011-10-25 14:56:00,238
15657,1,30.0,24,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,0
15658,5,1024.1000000000001,242,21.33541666666667,2010-12-02 10:53:00,2011-06-02 15:22:00,182
15659,1,306.45,111,27.85909090909091,2011-10-27 09:23:00,2011-10-27 09:23:00,0
15660,9,1600.86,1050,17.787333333333333,2010-12-09 09:49:00,2011-11-14 16:58:00,340
15661,2,309.8,236,61.96,2011-01-05 12:32:00,2011-01-26 13:56:00,21
15663,1,138.14,106,15.348888888888887,2011-08-25 15:50:00,2011-08-25 15:50:00,0
15664,1,386.43,157,22.731176470588235,2011-10-20 10:57:00,2011-10-20 10:57:00,0
15665,2,2222.21,1654,19.323565217391305,2011-04-10 15:09:00,2011-06-24 14:57:00,74
15667,1,301.32000000000005,240,23.17846153846154,2011-10-31 10:56:00,2011-10-31 10:56:00,0
15668,1,76.32000000000001,72,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,0
15669,4,684.34,342,20.737575757575758,2011-03-21 09:13:00,2011-10-30 16:03:00,223
15670,1,173.05,91,14.420833333333334,2011-02-16 10:50:00,2011-02-16 10:50:00,0
15671,7,2657.13,1699,34.065769230769234,2011-03-14 09:37:00,2011-11-21 12:43:00,252
15673,4,2726.23,1451,19.755289855072466,2011-01-16 16:25:00,2011-09-12 16:12:00,238
15674,5,2446.6,1275,21.46140350877193,2011-03-30 09:19:00,2011-09-27 15:17:00,181
15675,3,323.69,527,15.413809523809524,2011-03-04 14:21:00,2011-09-19 13:48:00,198
15676,3,3435.76,2252,17.00871287128713,2011-03-01 10:19:00,2011-11-21 12:40:00,265
15677,1,657.23,319,19.916060606060608,2011-10-21 15:36:00,2011-10-21 15:36:00,0
15678,1,352.7,184,29.391666666666666,2011-10-18 09:25:00,2011-10-18 09:25:00,0
15679,4,781.28,1170,7.102545454545455,2011-06-10 08:24:00,2011-11-15 16:19:00,158
15680,3,1333.68,952,17.09846153846154,2010-12-08 14:43:00,2011-11-30 13:46:00,356
15681,5,1426.16,816,26.90867924528302,2011-03-04 13:46:00,2011-11-14 16:30:00,255
15683,1,193.75,131,19.375,2011-08-14 12:56:00,2011-08-14 12:56:00,0
15687,9,2993.1,1310,18.030722891566263,2011-01-13 15:13:00,2011-12-01 08:33:00,321
15689,2,254.1,84,28.233333333333334,2010-12-13 09:57:00,2011-08-12 09:37:00,241
15690,2,239.76,408,12.618947368421052,2011-08-31 11:40:00,2011-12-05 15:59:00,96
15691,1,136.8,72,68.4,2011-04-01 15:13:00,2011-04-01 15:13:00,0
15692,1,191.04,138,15.92,2011-11-11 14:12:00,2011-11-11 14:12:00,0
15694,14,6479.4,1677,83.06923076923077,2010-12-02 07:49:00,2011-12-09 09:44:00,372
15695,2,409.98,212,18.635454545454547,2011-03-18 08:31:00,2011-03-18 08:32:00,0
15696,8,2711.11,1015,16.137559523809525,2011-01-17 11:24:00,2011-11-06 14:02:00,293
15699,1,309.65,113,17.202777777777776,2011-11-22 08:26:00,2011-11-22 08:26:00,0
15700,2,696.68,357,8.10093023255814,2011-06-19 15:36:00,2011-06-20 16:53:00,1
15701,4,1529.0,912,6.647826086956521,2011-08-21 12:36:00,2011-12-07 14:39:00,108
15703,1,211.5,66,42.3,2011-03-20 10:51:00,2011-03-20 10:51:00,0
15704,4,2293.62,1028,19.603589743589744,2011-05-08 12:42:00,2011-07-22 13:35:00,75
15705,1,143.1,62,23.849999999999998,2011-05-22 15:37:00,2011-05-22 15:37:00,0
15706,4,1060.56,321,19.28290909090909,2011-08-15 14:32:00,2011-10-07 10:09:00,52
15707,4,916.98,594,4.473073170731707,2011-09-14 14:19:00,2011-11-04 14:35:00,51
15708,7,3235.25,1217,11.8507326007326,2010-12-05 11:12:00,2011-10-30 10:54:00,328
15709,1,133.25,121,22.208333333333332,2011-03-01 10:38:00,2011-03-01 10:38:00,0
15712,5,1072.3600000000001,486,20.233207547169815,2011-02-25 11:32:00,2011-11-30 14:09:00,278
15713,2,356.7,150,18.773684210526316,2010-12-08 15:16:00,2011-07-19 13:34:00,222
15714,2,330.03000000000003,186,9.706764705882353,2011-09-23 11:25:00,2011-11-28 11:26:00,66
15716,4,1101.11,738,9.411196581196581,2010-12-05 12:26:00,2011-07-17 11:59:00,223
15717,1,150.3,70,21.47142857142857,2011-04-19 13:21:00,2011-04-19 13:21:00,0
15719,13,5030.07,2718,5.402867883995703,2011-01-06 12:31:00,2011-11-07 12:29:00,304
15720,1,598.73,281,4.677578125,2011-11-15 14:48:00,2011-11-15 14:48:00,0
15721,1,471.40000000000003,388,5.611904761904762,2011-11-28 12:14:00,2011-11-28 12:14:00,0
15722,5,2211.21,1023,33.00313432835821,2011-02-22 12:24:00,2011-11-04 11:43:00,254
15723,1,190.70000000000002,73,5.018421052631579,2010-12-10 11:12:00,2010-12-10 11:12:00,0
15724,2,218.25,73,19.84090909090909,2011-02-28 10:40:00,2011-05-22 14:40:00,83
15725,1,415.25,221,12.9765625,2011-11-24 14:51:00,2011-11-24 14:51:00,0
15727,7,5159.06,3063,17.139734219269105,2010-12-15 15:47:00,2011-11-23 12:36:00,342
15729,1,85.0,28,17.0,2011-05-11 12:36:00,2011-05-11 12:36:00,0
15730,3,1120.88,689,16.01257142857143,2011-05-17 12:43:00,2011-10-05 12:31:00,140
15732,2,294.12,215,21.00857142857143,2010-12-02 15:00:00,2011-05-11 14:24:00,159
15733,1,162.3,62,16.23,2011-03-02 09:05:00,2011-03-02 09:05:00,0
15734,2,1339.45,346,51.517307692307696,2011-05-23 14:59:00,2011-08-17 10:50:00,85
15737,8,1188.1200000000001,597,16.734084507042255,2011-04-11 10:01:00,2011-11-25 11:21:00,228
15738,16,4812.42,2982,27.817456647398846,2010-12-02 12:50:00,2011-11-21 08:26:00,353
15739,1,449.12,472,56.14,2011-10-04 13:42:00,2011-10-04 13:42:00,0
15740,1,154.88,152,17.20888888888889,2011-10-21 14:29:00,2011-10-21 14:29:00,0
15743,4,775.96,214,9.022790697674418,2011-06-08 10:14:00,2011-11-23 17:19:00,168
15744,1,34.8,120,11.6,2011-09-23 09:52:00,2011-09-23 09:52:00,0
15745,4,1094.5900000000001,421,17.65467741935484,2011-04-17 13:04:00,2011-11-20 13:45:00,217
15746,1,196.88,178,7.031428571428571,2011-07-28 15:21:00,2011-07-28 15:21:00,0
15747,3,946.64,466,10.518222222222223,2011-06-20 11:30:00,2011-11-27 12:26:00,160
15748,1,144.36,50,7.218000000000001,2011-10-30 12:51:00,2011-10-30 12:51:00,0
