customer_id,recency,frequency,monetary,monetary_capped,total_quantity,unique_products,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,purchase_frequency_per_month,avg_quantity_per_order,monetary_per_order,product_diversity_ratio,r_score,f_score,m_score,rfm_score,rfm_segment
16017,47,1,211.88,211.8645,102,26,6.62125,2011-10-23 12:56:00,2011-10-23 12:56:00,0,30.0,102.0,211.88,0.014549524342473419,3,2,1,6,Low Value
16018,39,2,408.9,407.57160000000005,190,26,14.603571428571428,2011-06-12 13:52:00,2011-10-31 14:13:00,141,0.4225352112676056,95.0,204.45,0.014549524342473419,3,3,2,8,Medium Value
16019,47,9,3786.24,3786.24,1733,133,23.663999999999998,2010-12-10 12:29:00,2011-10-24 11:51:00,317,0.8490566037735849,192.55555555555554,420.6933333333333,0.07442641298265248,3,5,5,13,Top Value
16020,17,3,851.01,816.5849999999997,487,42,18.500217391304346,2011-10-05 13:54:00,2011-11-23 11:18:00,48,1.836734693877551,162.33333333333334,283.67,0.023503077783995522,4,4,3,11,High Value
16022,260,1,602.63,595.6300000000001,255,68,8.48774647887324,2011-03-24 13:16:00,2011-03-24 13:16:00,0,30.0,255.0,602.63,0.038052602126468944,1,2,3,6,Low Value
16023,46,3,719.81,719.2099999999999,358,90,7.126831683168317,2011-03-18 13:32:00,2011-10-24 16:34:00,220,0.4072398190045249,119.33333333333333,239.93666666666664,0.05036373810856184,3,4,3,10,High Value
16024,12,1,251.03,250.3604,397,61,3.9846031746031745,2011-11-27 13:26:00,2011-11-27 13:26:00,0,30.0,397.0,251.03,0.03413542249580302,5,2,2,9,Medium Value
16025,30,1,439.65999999999997,438.95799999999997,338,28,15.702142857142857,2011-11-10 11:45:00,2011-11-10 11:45:00,0,30.0,338.0,439.65999999999997,0.01566871852266368,4,2,2,8,Medium Value
16026,43,1,236.09,236.09,243,30,7.3778125,2011-10-27 13:53:00,2011-10-27 13:53:00,0,30.0,243.0,236.09,0.016787912702853944,3,2,1,6,Low Value
16027,92,6,934.62,933.6299999999999,1147,11,58.41375,2011-02-10 12:19:00,2011-09-09 10:47:00,210,0.8530805687203792,191.16666666666666,155.77,0.006155567991046447,2,5,4,11,High Value
16029,39,63,80850.84,74460.09,40108,44,335.4806639004149,2010-12-01 09:57:00,2011-11-01 10:27:00,335,5.625,636.6349206349206,1283.3466666666666,0.024622271964185788,3,5,5,13,Top Value
16030,310,1,331.24,330.862,283,28,11.422068965517242,2011-02-03 11:28:00,2011-02-03 11:28:00,0,30.0,283.0,331.24,0.01566871852266368,1,2,2,5,Low Value
16031,92,2,547.9,533.5925,421,91,5.590816326530612,2011-04-06 14:23:00,2011-09-08 13:07:00,154,0.3870967741935484,210.5,273.95,0.050923335198656966,2,3,3,8,Medium Value
16033,6,20,8778.82,8613.828000000001,3529,538,7.782641843971631,2010-12-05 10:36:00,2011-12-04 12:44:00,364,1.6438356164383563,176.45,438.941,0.3010632344711808,5,5,5,15,Top Value
16034,196,3,437.70000000000005,430.14,242,18,19.895454545454548,2011-01-11 11:54:00,2011-05-27 16:17:00,136,0.6569343065693432,80.66666666666667,145.9,0.010072747621712367,1,4,2,7,Medium Value
16036,87,2,758.9200000000001,754.2544,716,55,13.798545454545456,2011-03-21 13:01:00,2011-09-13 14:53:00,176,0.3389830508474576,358.0,379.46000000000004,0.03077783995523223,2,3,3,8,Medium Value
16037,270,3,855.02,819.338,428,37,21.923589743589744,2010-12-16 10:18:00,2011-03-15 09:13:00,88,1.0112359550561798,142.66666666666666,285.00666666666666,0.020705092333519866,1,4,3,8,Medium Value
16038,8,3,471.78,471.70500000000004,244,24,18.145384615384614,2011-05-22 11:29:00,2011-12-02 12:40:00,194,0.46153846153846156,81.33333333333333,157.26,0.013430330162283156,5,4,2,11,High Value
16040,65,3,1313.55,1312.4620000000002,684,57,20.20846153846154,2011-03-16 09:58:00,2011-10-05 13:47:00,203,0.4411764705882353,228.0,437.84999999999997,0.0318970341354225,3,4,4,11,High Value
16041,31,3,3166.4,3147.95,1584,6,527.7333333333333,2011-07-21 16:27:00,2011-11-09 12:25:00,110,0.8108108108108107,528.0,1055.4666666666667,0.003357582540570789,4,4,5,13,Top Value
16042,22,5,1177.47,1174.2408000000003,743,68,16.821,2011-01-11 13:25:00,2011-11-17 17:50:00,310,0.4823151125401929,148.6,235.494,0.038052602126468944,4,4,4,12,High Value
16043,38,4,773.99,767.8340000000001,503,30,19.845897435897434,2011-01-26 11:14:00,2011-11-02 12:50:00,280,0.4270462633451957,125.75,193.4975,0.016787912702853944,3,4,3,10,High Value
16045,120,4,1340.7,1335.78,897,71,16.15301204819277,2011-02-22 14:55:00,2011-08-12 12:41:00,170,0.7017543859649122,224.25,335.175,0.039731393396754335,2,4,4,10,High Value
16048,373,2,256.44,256.44000000000005,144,8,32.055,2010-12-01 15:27:00,2010-12-01 15:28:00,0,60.0,72.0,128.22,0.004476776720761052,1,3,2,6,Low Value
16049,40,3,1074.81,1044.6971999999998,763,248,3.5946822742474915,2011-09-25 14:33:00,2011-10-30 13:19:00,34,2.571428571428571,254.33333333333334,358.27,0.1387800783435926,3,4,4,11,High Value
16050,174,1,137.9,137.44099999999997,278,10,13.790000000000001,2011-06-19 11:44:00,2011-06-19 11:44:00,0,30.0,278.0,137.9,0.005595970900951315,2,2,1,5,Low Value
16052,54,1,362.06,358.7138,282,34,10.648823529411764,2011-10-16 15:13:00,2011-10-16 15:13:00,0,30.0,282.0,362.06,0.019026301063234472,3,2,2,7,Medium Value
16053,33,2,1511.95,1505.9740000000002,1793,81,17.999404761904763,2011-08-09 14:57:00,2011-11-07 11:21:00,89,0.6666666666666666,896.5,755.975,0.045327364297705654,4,3,4,11,High Value
16054,145,1,783.9,782.589,380,70,11.198571428571428,2011-07-17 13:08:00,2011-07-17 13:08:00,0,30.0,380.0,783.9,0.03917179630665921,2,2,3,7,Medium Value
16055,221,1,134.8,134.4395,22,8,16.85,2011-05-03 09:26:00,2011-05-03 09:26:00,0,30.0,22.0,134.8,0.004476776720761052,1,2,1,4,Low Value
16056,45,1,650.75,640.805,345,66,9.859848484848484,2011-10-25 15:19:00,2011-10-25 15:19:00,0,30.0,345.0,650.75,0.03693340794627868,3,2,3,8,Medium Value
16057,16,7,2263.12,2258.92,863,109,18.703471074380165,2011-02-28 10:35:00,2011-11-23 15:23:00,268,0.7806691449814126,123.28571428571429,323.30285714285714,0.060996082820369335,4,5,5,14,Top Value
16059,66,6,1453.16,1443.3849999999998,641,126,8.163820224719101,2010-12-07 10:36:00,2011-10-05 09:56:00,301,0.5960264900662252,106.83333333333333,242.19333333333336,0.07050923335198657,3,5,4,12,High Value
16062,10,4,1153.62,1153.62,800,50,18.0253125,2010-12-10 12:00:00,2011-11-30 12:15:00,355,0.33707865168539325,200.0,288.405,0.027979854504756575,5,4,4,13,Top Value
16063,260,1,335.32,334.72600000000006,262,23,14.57913043478261,2011-03-24 14:55:00,2011-03-24 14:56:00,0,30.0,262.0,335.32,0.012870733072188025,1,2,2,5,Low Value
16065,365,1,367.14,354.756,228,71,5.02931506849315,2010-12-09 13:03:00,2010-12-09 13:03:00,0,30.0,228.0,367.14,0.039731393396754335,1,2,2,5,Low Value
16066,17,5,1521.04,1493.5600000000004,935,77,15.059801980198019,2011-08-07 14:33:00,2011-11-23 11:54:00,107,1.3888888888888888,187.0,304.20799999999997,0.04308897593732513,4,4,4,12,High Value
16070,22,2,852.15,852.15,457,32,25.82272727272727,2011-11-07 16:36:00,2011-11-17 15:50:00,9,6.0,228.5,426.075,0.01790710688304421,4,3,3,10,High Value
16071,45,1,326.24,325.72,180,21,15.535238095238096,2011-10-26 11:14:00,2011-10-26 11:14:00,0,30.0,180.0,326.24,0.011751538891997761,3,2,2,7,Medium Value
16072,288,1,584.3199999999999,575.0360000000001,140,23,25.405217391304344,2011-02-24 14:32:00,2011-02-24 14:32:00,0,30.0,140.0,584.3199999999999,0.012870733072188025,1,2,3,6,Low Value
16073,297,1,122.4,122.4,48,1,122.4,2011-02-15 15:41:00,2011-02-15 15:41:00,0,30.0,48.0,122.4,0.0005595970900951316,1,2,1,4,Low Value
16076,3,10,2234.73,2234.73,1435,71,17.323488372093024,2011-05-15 12:31:00,2011-12-06 14:59:00,205,1.4563106796116505,143.5,223.473,0.039731393396754335,5,5,5,15,Top Value
16078,284,1,79.2,79.2,16,1,79.2,2011-03-01 09:47:00,2011-03-01 09:47:00,0,30.0,16.0,79.2,0.0005595970900951316,1,2,1,4,Low Value
16079,17,3,1352.0,1290.8000000000004,864,18,64.38095238095238,2011-10-30 13:06:00,2011-11-23 12:48:00,23,3.75,288.0,450.6666666666667,0.010072747621712367,4,4,4,12,High Value
16080,82,2,217.16,217.06640000000002,128,10,21.716,2011-03-10 14:44:00,2011-09-19 10:42:00,192,0.31088082901554404,64.0,108.58,0.005595970900951315,2,3,1,6,Low Value
16081,56,5,2799.42,2730.8383999999996,1473,175,12.553452914798207,2010-12-08 11:16:00,2011-10-14 13:06:00,310,0.4823151125401929,294.6,559.884,0.09792949076664802,3,4,5,12,High Value
16083,101,2,1317.62,1300.7,908,31,42.50387096774193,2010-12-14 11:51:00,2011-08-31 10:47:00,259,0.23076923076923078,454.0,658.81,0.017347509792949075,2,3,4,9,Medium Value
16084,299,1,436.18,429.18700000000007,216,38,11.47842105263158,2011-02-13 16:05:00,2011-02-13 16:05:00,0,30.0,216.0,436.18,0.021264689423614997,1,2,2,5,Low Value
16085,23,5,981.51,980.914,636,123,5.877305389221557,2011-01-23 12:07:00,2011-11-16 13:24:00,297,0.5033557046979865,127.2,196.302,0.06883044208170118,4,4,4,12,High Value
16086,59,5,1121.39,1107.254,511,24,28.753589743589746,2010-12-07 13:45:00,2011-10-11 13:09:00,307,0.48701298701298695,102.2,224.27800000000002,0.013430330162283156,3,4,4,11,High Value
16091,155,2,315.06,314.3528,154,16,17.503333333333334,2011-05-25 09:18:00,2011-07-08 08:45:00,43,1.3636363636363638,77.0,157.53,0.008953553441522105,2,3,2,7,Medium Value
16092,115,3,817.86,817.86,628,37,16.036470588235293,2011-03-30 15:38:00,2011-08-17 10:46:00,139,0.6428571428571428,209.33333333333334,272.62,0.020705092333519866,2,4,3,9,Medium Value
16093,107,1,17.0,17.0,20,1,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,0,30.0,20.0,17.0,0.0005595970900951316,2,2,1,5,Low Value
16094,12,4,1078.23,1074.5099999999998,647,48,17.114761904761906,2011-05-04 13:57:00,2011-11-28 12:45:00,207,0.5769230769230769,161.75,269.5575,0.026860660324566313,5,4,4,13,Top Value
16096,264,1,320.62,311.24800000000005,155,12,26.718333333333334,2011-03-20 13:38:00,2011-03-20 13:38:00,0,30.0,155.0,320.62,0.006715165081141578,1,2,2,5,Low Value
16097,240,1,185.04999999999998,184.186,87,10,18.505,2011-04-13 13:47:00,2011-04-13 13:47:00,0,30.0,87.0,185.04999999999998,0.005595970900951315,1,2,1,4,Low Value
16098,88,7,2005.63,2003.9140000000002,613,34,29.934776119402986,2010-12-01 09:45:00,2011-09-13 09:59:00,286,0.7317073170731707,87.57142857142857,286.5185714285714,0.019026301063234472,2,5,4,11,High Value
16099,50,3,731.9,731.8999999999997,434,29,18.766666666666666,2011-04-28 08:34:00,2011-10-20 13:13:00,175,0.5113636363636364,144.66666666666666,243.96666666666667,0.016228315612758813,3,4,3,10,High Value
16101,71,1,1290.7,1286.8749999999998,757,76,16.982894736842105,2011-09-30 10:18:00,2011-09-30 10:18:00,0,30.0,757.0,1290.7,0.042529378847229994,3,2,4,9,Medium Value
16102,42,3,1842.14,1827.02,942,41,32.31824561403509,2011-08-03 12:50:00,2011-10-28 13:19:00,86,1.0344827586206897,314.0,614.0466666666667,0.02294348069390039,3,4,4,11,High Value
16103,7,6,1429.64,1390.63,558,30,29.784166666666668,2011-04-20 12:28:00,2011-12-02 14:16:00,226,0.7929515418502203,93.0,238.27333333333334,0.016787912702853944,5,5,4,14,Top Value
16104,62,1,298.21,292.7425,122,28,10.650357142857143,2011-10-09 10:23:00,2011-10-09 10:23:00,0,30.0,122.0,298.21,0.01566871852266368,3,2,2,7,Medium Value
16105,249,1,336.96,333.10079999999994,330,13,25.919999999999998,2011-04-05 10:13:00,2011-04-05 10:13:00,0,30.0,330.0,336.96,0.007274762171236709,1,2,2,5,Low Value
16106,66,1,108.38,108.19999999999999,74,6,18.063333333333333,2011-10-05 10:37:00,2011-10-05 10:37:00,0,30.0,74.0,108.38,0.003357582540570789,3,2,1,6,Low Value
16107,18,7,3204.1600000000003,3197.32,1176,16,103.36000000000001,2011-06-09 18:42:00,2011-11-22 09:40:00,165,1.2650602409638554,168.0,457.7371428571429,0.008953553441522105,4,5,5,14,Top Value
16108,85,1,842.5,838.6084000000001,615,48,17.552083333333332,2011-09-16 11:48:00,2011-09-16 11:48:00,0,30.0,615.0,842.5,0.026860660324566313,2,2,3,7,Medium Value
16109,219,2,611.88,610.3500000000001,612,18,33.99333333333333,2011-02-04 12:37:00,2011-05-05 09:17:00,89,0.6666666666666666,306.0,305.94,0.010072747621712367,1,3,3,7,Medium Value
16110,45,3,1320.95,1298.76,720,283,3.8624269005847953,2011-02-01 14:01:00,2011-10-25 14:35:00,266,0.33707865168539325,240.0,440.31666666666666,0.15836597649692222,3,4,4,11,High Value
16112,143,4,195.74,191.024,574,15,12.23375,2011-01-05 11:47:00,2011-07-19 14:28:00,195,0.6122448979591837,143.5,48.935,0.008393956351426972,2,4,1,7,Medium Value
16113,183,1,161.38,160.1591,176,30,5.379333333333333,2011-06-09 16:16:00,2011-06-09 16:16:00,0,30.0,176.0,161.38,0.016787912702853944,1,2,1,4,Low Value
16114,171,1,135.75000000000003,135.603,43,8,16.968750000000004,2011-06-22 10:13:00,2011-06-22 10:13:00,0,30.0,43.0,135.75000000000003,0.004476776720761052,2,2,1,5,Low Value
16115,10,8,1660.8799999999999,1644.2559999999996,994,169,5.952974910394265,2011-02-20 12:14:00,2011-11-30 11:32:00,282,0.8480565371024735,124.25,207.60999999999999,0.09457190822607722,5,5,4,14,Top Value
16116,212,1,612.78,612.7800000000001,248,34,18.02294117647059,2011-05-12 12:01:00,2011-05-12 12:01:00,0,30.0,248.0,612.78,0.019026301063234472,1,2,3,6,Low Value
16117,190,1,232.21,231.5662,130,30,7.740333333333334,2011-06-03 11:42:00,2011-06-03 11:42:00,0,30.0,130.0,232.21,0.016787912702853944,1,2,1,4,Low Value
16119,8,2,423.36,421.47,240,14,26.46,2011-09-28 10:15:00,2011-12-01 15:11:00,64,0.9230769230769231,120.0,211.68,0.00783435926133184,5,3,2,10,High Value
16120,59,4,1309.14,1299.628,878,26,43.638000000000005,2011-10-11 14:10:00,2011-10-11 14:22:00,0,120.0,219.5,327.285,0.014549524342473419,3,4,4,11,High Value
16121,57,2,854.66,837.317,576,170,4.189509803921569,2011-05-08 11:52:00,2011-10-13 12:59:00,158,0.37735849056603776,288.0,427.33,0.09513150531617236,3,3,3,9,Medium Value
16122,73,4,684.42,650.6760000000003,1128,26,18.011052631578945,2010-12-08 11:41:00,2011-09-27 15:34:00,293,0.4081632653061224,282.0,171.105,0.014549524342473419,2,4,3,9,Medium Value
16123,52,1,307.78000000000003,306.79,170,16,19.236250000000002,2011-10-19 09:18:00,2011-10-19 09:18:00,0,30.0,170.0,307.78000000000003,0.008953553441522105,3,2,2,7,Medium Value
16124,317,1,249.0,249.0,48,11,22.636363636363637,2011-01-26 14:45:00,2011-01-26 14:45:00,0,30.0,48.0,249.0,0.006155567991046447,1,2,1,4,Low Value
16125,367,1,289.35,288.198,124,13,22.25769230769231,2010-12-07 15:48:00,2010-12-07 15:48:00,0,30.0,124.0,289.35,0.007274762171236709,1,2,2,5,Low Value
16126,29,4,6287.77,6251.699600000001,2125,57,53.741623931623934,2011-02-16 11:18:00,2011-11-10 16:03:00,267,0.44776119402985076,531.25,1571.9425,0.0318970341354225,4,4,5,13,Top Value
16127,39,1,656.25,646.773,323,40,16.40625,2011-10-31 13:58:00,2011-10-31 13:58:00,0,30.0,323.0,656.25,0.02238388360380526,3,2,3,8,Medium Value
16128,18,5,1880.22,1854.8760000000002,988,76,21.126067415730336,2011-03-02 12:21:00,2011-11-22 11:14:00,264,0.5660377358490566,197.6,376.044,0.042529378847229994,4,4,4,12,High Value
16131,52,6,3506.54,3505.1540000000005,1802,55,44.95564102564102,2011-04-14 08:32:00,2011-10-19 11:53:00,188,0.9523809523809524,300.3333333333333,584.4233333333333,0.03077783995523223,3,5,5,13,Top Value
16133,4,33,14589.04,14341.14,8887,219,43.16284023668639,2011-01-25 15:55:00,2011-12-06 11:24:00,314,3.142857142857143,269.3030303030303,442.09212121212124,0.1225517627308338,5,5,5,15,Top Value
16134,22,2,618.09,616.8660000000001,371,34,17.659714285714287,2010-12-15 14:00:00,2011-11-18 10:05:00,337,0.17751479289940827,185.5,309.045,0.019026301063234472,4,3,3,10,High Value
16135,263,1,517.55,487.5500000000001,209,21,24.645238095238092,2011-03-22 12:30:00,2011-03-22 12:30:00,0,30.0,209.0,517.55,0.011751538891997761,1,2,3,6,Low Value
16136,60,3,709.38,707.1840000000002,440,35,19.172432432432434,2011-03-07 09:52:00,2011-10-11 09:10:00,217,0.41284403669724773,146.66666666666666,236.46,0.019585898153329603,3,4,3,10,High Value
16139,19,3,635.4100000000001,632.44,330,25,20.49709677419355,2011-05-17 10:23:00,2011-11-21 08:37:00,187,0.4787234042553192,110.0,211.80333333333337,0.013989927252378288,4,4,3,11,High Value
16140,66,2,725.1800000000001,716.8568,730,32,20.719428571428573,2010-12-03 14:40:00,2011-10-05 12:15:00,305,0.19607843137254904,365.0,362.59000000000003,0.01790710688304421,3,3,3,9,Medium Value
16141,88,1,620.4,618.602,238,30,20.68,2011-09-12 13:11:00,2011-09-12 13:11:00,0,30.0,238.0,620.4,0.016787912702853944,2,2,3,7,Medium Value
16142,250,1,535.34,529.076,422,37,14.46864864864865,2011-04-04 10:16:00,2011-04-04 10:16:00,0,30.0,422.0,535.34,0.020705092333519866,1,2,3,6,Low Value
16143,3,6,2424.94,2268.78,919,75,20.725982905982907,2010-12-05 15:18:00,2011-12-06 14:13:00,365,0.49180327868852464,153.16666666666666,404.1566666666667,0.041969781757134866,5,5,5,15,Top Value
16144,247,1,175.2,175.2,16,1,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,0,30.0,16.0,175.2,0.0005595970900951316,1,2,1,4,Low Value
16145,9,11,3799.4900000000002,3760.8830000000003,3123,134,16.96200892857143,2010-12-15 09:09:00,2011-12-01 10:33:00,351,0.9375000000000001,283.90909090909093,345.40818181818184,0.07498601007274762,5,5,5,15,Top Value
16146,157,3,734.13,726.5699999999999,427,26,25.314827586206896,2011-04-21 15:25:00,2011-07-05 14:20:00,74,1.2,142.33333333333334,244.71,0.014549524342473419,2,4,3,9,Medium Value
16147,134,1,375.0,374.05499999999995,246,22,17.045454545454547,2011-07-29 09:57:00,2011-07-29 09:57:00,0,30.0,246.0,375.0,0.012311135982092894,2,2,2,6,Low Value
16148,296,1,76.32000000000001,76.32000000000001,72,1,76.32000000000001,2011-02-16 14:01:00,2011-02-16 14:01:00,0,30.0,72.0,76.32000000000001,0.0005595970900951316,1,2,1,4,Low Value
16149,5,2,280.52,280.24800000000005,308,18,15.584444444444443,2011-07-20 14:54:00,2011-12-05 11:29:00,137,0.4347826086956522,154.0,140.26,0.010072747621712367,5,3,2,10,High Value
16150,43,5,2053.02,2052.82,1047,91,17.547179487179488,2010-12-02 18:27:00,2011-10-28 12:39:00,329,0.45454545454545453,209.4,410.604,0.050923335198656966,3,4,4,11,High Value
16152,269,1,1829.04,1825.512,642,29,63.070344827586204,2011-03-16 09:47:00,2011-03-16 09:47:00,0,30.0,642.0,1829.04,0.016228315612758813,1,2,4,7,Medium Value
16153,50,5,1824.23,1824.23,1073,78,20.496966292134832,2010-12-20 09:22:00,2011-10-21 10:50:00,305,0.4901960784313726,214.6,364.846,0.04364857302742026,3,4,4,11,High Value
16156,9,9,3092.04,3073.9440000000004,1273,108,24.1565625,2011-02-02 12:02:00,2011-12-01 12:42:00,302,0.8910891089108911,141.44444444444446,343.56,0.0604364857302742,5,5,5,15,Top Value
16157,16,3,656.69,646.9388,347,12,36.482777777777784,2011-09-28 11:48:00,2011-11-24 11:41:00,56,1.5789473684210527,115.66666666666667,218.89666666666668,0.006715165081141578,4,4,3,11,High Value
16159,282,1,348.2,346.8740000000001,236,14,24.87142857142857,2011-03-03 12:27:00,2011-03-03 12:27:00,0,30.0,236.0,348.2,0.00783435926133184,1,2,2,5,Low Value
16160,65,2,1025.44,993.558,1162,20,51.272000000000006,2011-09-15 10:53:00,2011-10-05 14:19:00,20,2.857142857142857,581.0,512.72,0.01119194180190263,3,3,4,10,High Value
16161,2,19,5533.67,5515.719999999999,2583,286,11.748768577494692,2010-12-06 10:03:00,2011-12-08 12:10:00,367,1.5489130434782608,135.94736842105263,291.2457894736842,0.1600447677672076,5,5,5,15,Top Value
16162,252,1,37.4,37.264,4,2,18.7,2011-04-01 15:03:00,2011-04-01 15:03:00,0,30.0,4.0,37.4,0.001119194180190263,1,2,1,4,Low Value
16163,232,2,856.6,846.0500000000002,192,5,142.76666666666668,2010-12-09 16:28:00,2011-04-21 15:15:00,132,0.45112781954887216,96.0,428.3,0.0027979854504756574,1,3,3,7,Medium Value
16164,17,3,822.48,805.6698000000001,433,27,24.19058823529412,2011-10-28 09:12:00,2011-11-22 15:04:00,25,3.4615384615384612,144.33333333333334,274.16,0.01510912143256855,4,4,3,11,High Value
16168,11,27,3787.6,3782.0128000000004,1892,57,38.648979591836735,2010-12-05 11:38:00,2011-11-29 12:45:00,359,2.25,70.07407407407408,140.28148148148148,0.0318970341354225,5,5,5,15,Top Value
16169,8,4,1822.97,1822.9700000000003,1325,71,21.44670588235294,2011-09-25 11:33:00,2011-12-01 15:28:00,67,1.7647058823529411,331.25,455.7425,0.039731393396754335,5,4,4,13,Top Value
16170,51,6,1885.05,1878.642,1770,106,15.0804,2011-04-05 13:42:00,2011-10-20 08:21:00,197,0.9090909090909092,295.0,314.175,0.05931729155008394,3,5,4,12,High Value
16171,59,1,73.19999999999999,73.19999999999999,24,3,24.399999999999995,2011-10-11 14:51:00,2011-10-11 14:51:00,0,30.0,24.0,73.19999999999999,0.0016787912702853946,3,2,1,6,Low Value
16172,95,5,1140.21,1140.2100000000003,787,52,16.524782608695652,2011-04-12 12:02:00,2011-09-05 13:22:00,146,1.0204081632653061,157.4,228.042,0.029099048684946838,2,4,4,10,High Value
16173,16,6,1418.32,1414.2115,575,70,16.884761904761906,2011-09-02 15:23:00,2011-11-24 10:53:00,82,2.1686746987951806,95.83333333333333,236.38666666666666,0.03917179630665921,4,5,4,13,Top Value
16174,126,3,1009.55,1000.398,651,19,43.893478260869564,2011-07-11 09:23:00,2011-08-05 13:26:00,25,3.4615384615384612,217.0,336.51666666666665,0.010632344711807499,2,4,4,10,High Value
16175,94,4,1037.5900000000001,1037.419,533,45,17.88948275862069,2011-04-13 14:38:00,2011-09-06 14:32:00,145,0.8219178082191781,133.25,259.39750000000004,0.02518186905428092,2,4,4,10,High Value
16177,50,1,331.95,331.698,95,15,22.13,2011-10-20 12:57:00,2011-10-20 12:57:00,0,30.0,95.0,331.95,0.008393956351426972,3,2,2,7,Medium Value
16178,138,1,197.9,196.864,94,8,24.7375,2011-07-24 16:05:00,2011-07-24 16:05:00,0,30.0,94.0,197.9,0.004476776720761052,2,2,1,5,Low Value
16179,61,1,215.83,215.485,99,11,19.62090909090909,2011-10-10 09:41:00,2011-10-10 09:41:00,0,30.0,99.0,215.83,0.006155567991046447,3,2,1,6,Low Value
16180,100,8,10254.18,10254.18,5867,90,63.29740740740741,2011-04-01 10:23:00,2011-08-31 16:28:00,152,1.5686274509803924,733.375,1281.7725,0.05036373810856184,2,5,5,12,High Value
16181,73,1,305.54,294.5400000000001,152,11,27.776363636363637,2011-09-27 13:38:00,2011-09-27 13:38:00,0,30.0,152.0,305.54,0.006155567991046447,2,2,2,6,Low Value
16182,72,4,6617.65,6569.32,3791,17,236.34464285714284,2011-02-18 10:11:00,2011-09-28 13:23:00,222,0.5381165919282511,947.75,1654.4125,0.009513150531617236,3,4,5,12,High Value
16183,67,1,338.71000000000004,331.8892000000001,113,15,22.58066666666667,2011-10-03 14:59:00,2011-10-03 14:59:00,0,30.0,113.0,338.71000000000004,0.008393956351426972,3,2,2,7,Medium Value
16184,64,6,1158.79,1158.79,561,26,25.750888888888888,2011-05-12 13:33:00,2011-10-06 17:43:00,147,1.2162162162162162,93.5,193.13166666666666,0.014549524342473419,3,5,4,12,High Value
16185,17,2,529.41,529.32,260,31,17.07774193548387,2011-04-21 11:59:00,2011-11-23 09:41:00,215,0.2777777777777778,130.0,264.705,0.017347509792949075,4,3,3,10,High Value
16186,23,12,4006.94,3986.3360000000002,3020,87,18.38045871559633,2010-12-02 14:40:00,2011-11-17 12:43:00,349,1.0285714285714287,251.66666666666666,333.9116666666667,0.04868494683827644,4,5,5,14,Top Value
16187,32,15,6911.4400000000005,6899.64,5048,160,23.428610169491527,2011-02-28 13:34:00,2011-11-08 09:50:00,252,1.7786561264822134,336.53333333333336,460.7626666666667,0.08953553441522104,4,5,5,14,Top Value
16188,45,4,981.86,972.5540000000001,782,65,14.654626865671641,2011-04-11 09:44:00,2011-10-26 12:19:00,198,0.6030150753768844,195.5,245.465,0.03637381085618355,3,4,4,11,High Value
16189,16,2,215.48,211.45999999999998,134,9,19.58909090909091,2011-09-15 15:21:00,2011-11-24 11:47:00,69,0.8571428571428571,67.0,107.74,0.005036373810856184,4,3,1,8,Medium Value
16190,40,1,215.08,212.35750000000002,88,6,35.84666666666667,2011-10-30 15:59:00,2011-10-30 15:59:00,0,30.0,88.0,215.08,0.003357582540570789,3,2,1,6,Low Value
16191,3,13,5180.52,5054.567999999999,3351,65,38.66059701492538,2010-12-14 12:38:00,2011-12-07 11:26:00,357,1.089385474860335,257.7692307692308,398.5015384615385,0.03637381085618355,5,5,5,15,Top Value
16193,237,1,314.45,314.45000000000005,219,19,16.55,2011-04-17 11:45:00,2011-04-17 11:45:00,0,30.0,219.0,314.45,0.010632344711807499,1,2,2,5,Low Value
16198,75,1,400.68100000000004,400.4289999999999,129,15,26.71206666666667,2011-09-25 14:58:00,2011-09-25 14:58:00,0,30.0,129.0,400.68100000000004,0.008393956351426972,2,2,2,6,Low Value
16200,4,2,1068.8700000000001,1062.01,516,149,6.21436046511628,2011-06-28 15:47:00,2011-12-05 14:40:00,159,0.375,258.0,534.4350000000001,0.0833799664241746,5,3,4,12,High Value
16201,3,4,1863.47,1842.3900000000003,1286,74,16.78801801801802,2011-08-22 10:47:00,2011-12-06 16:02:00,106,1.1214953271028036,321.5,465.8675,0.04141018466703973,5,4,4,13,Top Value
16202,361,1,365.27,360.96049999999997,191,18,20.292777777777776,2010-12-14 10:43:00,2010-12-14 10:43:00,0,30.0,191.0,365.27,0.010072747621712367,1,2,2,5,Low Value
16203,59,4,592.9,592.9,262,27,16.939999999999998,2010-12-02 15:39:00,2011-10-12 12:31:00,313,0.38216560509554137,65.5,148.225,0.01510912143256855,3,4,3,10,High Value
16204,23,1,384.18,381.73,218,45,7.6836,2011-11-16 13:40:00,2011-11-16 13:40:00,0,30.0,218.0,384.18,0.02518186905428092,4,2,2,8,Medium Value
16205,31,4,757.63,714.4299999999996,516,73,7.810618556701031,2011-06-13 11:33:00,2011-11-09 09:32:00,148,0.8053691275167785,129.0,189.4075,0.0408505875769446,4,4,3,11,High Value
16206,55,4,537.0600000000001,511.7640000000001,272,52,8.524761904761906,2011-01-16 11:07:00,2011-10-16 10:41:00,272,0.43956043956043955,68.0,134.26500000000001,0.029099048684946838,3,4,3,10,High Value
